index	RPKM	genome
D5_TE0286400	0.197743	D
D5_TE0286401	0.197743	D
D5_TE0286402	0.197743	D
D5_TE0286403	0.197743	D
D5_TE0286404	0.197743	D
D5_TE0286405	0.197743	D
D5_TE0286406	0.197743	D
D5_TE0286407	0.197743	D
D5_TE0286408	0.197743	D
D5_TE0286409	0.197743	D
D5_TE0286410	0.197743	D
D5_TE0286411	0.197743	D
D5_TE0286412	0.197743	D
D5_TE0286413	0.197743	D
D5_TE0286414	0.197743	D
D5_TE0286415	0.197743	D
D5_TE0286416	0.197743	D
D5_TE0286417	0.296615	D
D5_TE0286418	0.197743	D
D5_TE0286420	0.197743	D
D5_TE0286421	0.197743	D
D5_TE0286422	0.197743	D
D5_TE0286424	0.197743	D
D5_TE0286423	0.197743	D
D5_TE0286425	0.197743	D
D5_TE0286426	0.197743	D
D5_TE0286452	0.296615	D
D5_TE0286456	0.296615	D
D5_TE0286458	0.296615	D
D5_TE0286479	2.96615	D
D5_TE0286480	3.55938	D
D5_TE0286481	1.68082	D
D5_TE0286482	2.37292	D
D5_TE0286483	2.47179	D
D5_TE0286484	13.842	D
D5_TE0286485	14.3364	D
D5_TE0286486	21.8506	D
D5_TE0286487	0.790973	D
D5_TE0286488	0.494358	D
D5_TE0286493	7.71199	D
D5_TE0286508	0.296615	D
D5_TE0287200	0.197743	D
D5_TE0287201	0.494358	D
D5_TE0287202	0.692101	D
D5_TE0287203	0.395487	D
D5_TE0287204	0.296615	D
D5_TE0287205	0.692101	D
D5_TE0287207	0.197743	D
D5_TE0287208	0.296615	D
D5_TE0287214	0.59323	D
D5_TE0287265	22.7405	D
D5_TE0287272	10.3815	D
D5_TE0287273	9.59055	D
D5_TE0287274	10.777	D
D5_TE0287275	10.1838	D
D5_TE0287276	28.3762	D
D5_TE0288607	0.395487	D
D5_TE0288711	12.4578	D
D5_TE0289466	0.790973	D
D5_TE0289471	0.197743	D
D5_TE0289472	0.692101	D
D5_TE0289473	0.197743	D
D5_TE0289474	0.197743	D
D5_TE0289475	0.197743	D
D5_TE0289476	0.197743	D
D5_TE0289477	0.197743	D
D5_TE0289478	0.197743	D
D5_TE0289479	0.197743	D
D5_TE0289480	0.197743	D
D5_TE0289481	0.197743	D
D5_TE0289482	0.197743	D
D5_TE0289483	0.197743	D
D5_TE0289484	0.494358	D
D5_TE0289486	0.494358	D
D5_TE0289487	0.494358	D
D5_TE0289488	0.494358	D
D5_TE0289489	0.494358	D
D5_TE0289490	0.197743	D
D5_TE0289491	0.197743	D
D5_TE0289492	0.395487	D
D5_TE0289493	4.35035	D
D5_TE0289528	0.197743	D
D5_TE0289534	0.197743	D
D5_TE0289535	0.197743	D
D5_TE0289536	0.197743	D
D5_TE0838036	0.197743	D
D5_TE0838037	0.197743	D
D5_TE0838038	0.197743	D
D5_TE0838039	0.197743	D
D5_TE0838040	0.197743	D
D5_TE0838042	0.197743	D
D5_TE0838041	0.197743	D
D5_TE0838045	0.197743	D
D5_TE0838046	0.197743	D
D5_TE0838047	0.197743	D
D5_TE0838048	0.197743	D
D5_TE0838049	0.197743	D
D5_TE0838050	0.197743	D
D5_TE0838051	0.197743	D
D5_TE0838052	0.197743	D
D5_TE0838053	0.197743	D
D5_TE0838054	0.197743	D
D5_TE0838055	0.197743	D
D5_TE0838056	0.197743	D
D5_TE0838057	0.197743	D
D5_TE0838058	0.197743	D
D5_TE0838059	0.197743	D
D5_TE0838060	0.197743	D
D5_TE0838061	0.197743	D
D5_TE0838062	0.197743	D
D5_TE0838063	0.197743	D
D5_TE0838064	0.197743	D
D5_TE0838065	0.197743	D
D5_TE0838066	0.197743	D
D5_TE0838067	0.197743	D
D5_TE0838068	0.197743	D
D5_TE0838069	0.197743	D
D5_TE0838070	0.197743	D
D5_TE0838071	0.197743	D
D5_TE0838072	0.197743	D
D5_TE0838074	0.197743	D
D5_TE0838075	0.197743	D
D5_TE0838076	0.197743	D
D5_TE0838077	0.197743	D
D5_TE0838078	0.197743	D
D5_TE0838079	0.197743	D
D5_TE0838080	0.197743	D
D5_TE0838081	0.197743	D
D5_TE0838082	0.197743	D
D5_TE0838083	0.197743	D
D5_TE0838084	0.197743	D
D5_TE0838085	0.197743	D
D5_TE0838086	0.197743	D
D5_TE0838087	0.197743	D
D5_TE0838088	0.197743	D
D5_TE0838089	0.197743	D
D5_TE0838090	0.197743	D
D5_TE0838091	0.197743	D
D5_TE0838092	6.13004	D
D5_TE0838093	6.13004	D
D5_TE0838094	8.30522	D
D5_TE0838095	0.692101	D
D5_TE0838096	0.692101	D
D5_TE0838097	0.692101	D
D5_TE0838098	0.692101	D
D5_TE0838099	0.692101	D
D5_TE0838100	1.18646	D
D5_TE0838101	0.790973	D
D5_TE0838102	1.68082	D
D5_TE0838142	8.50296	D
D5_TE0838143	13.7432	D
D5_TE0838932	0.296615	D
D5_TE0838933	0.296615	D
D5_TE0838934	0.395487	D
D5_TE0838953	7.3165	D
D5_TE0838954	0.494358	D
D5_TE0838961	12.4578	D
D5_TE0838962	12.4578	D
D5_TE0838965	0.197743	D
D5_TE0838966	4.5481	D
D5_TE0838967	2.47179	D
D5_TE0838968	0.197743	D
D5_TE0838969	0.296615	D
D5_TE0838970	0.59323	D
D5_TE0838971	0.889845	D
D5_TE0838972	0.790973	D
D5_TE0838973	0.197743	D
D5_TE0838974	0.296615	D
D5_TE0838975	0.494358	D
D5_TE0838976	12.1612	D
D5_TE0838977	11.568	D
D5_TE0838978	11.8646	D
D5_TE0838979	48.3482	D
D5_TE0838983	0.197743	D
D5_TE0838984	0.197743	D
D5_TE0838985	0.197743	D
D5_TE0838986	0.197743	D
D5_TE0838987	0.197743	D
D5_TE0838988	0.197743	D
D5_TE0838995	0.296615	D
D5_TE0838996	0.296615	D
D5_TE0839002	1.18646	D
D5_TE0839003	1.28533	D
D5_TE0839004	1.48307	D
D5_TE0839005	1.87856	D
D5_TE0839006	1.97743	D
D5_TE0839007	1.97743	D
D5_TE0839008	1.77969	D
D5_TE0839009	1.08759	D
D5_TE0839010	1.08759	D
D5_TE0839011	1.28533	D
D5_TE0839012	1.3842	D
D5_TE0839013	1.3842	D
D5_TE0839086	0.197743	D
D5_TE0840327	0.197743	D
D5_TE0840328	0.197743	D
D5_TE0840329	0.197743	D
D5_TE0840330	0.197743	D
D5_TE0840331	0.197743	D
D5_TE0840332	0.197743	D
D5_TE0840333	0.197743	D
D5_TE0840334	0.197743	D
D5_TE0840335	0.197743	D
D5_TE0840336	0.197743	D
D5_TE0840337	0.197743	D
D5_TE0840338	0.197743	D
D5_TE0840339	0.197743	D
D5_TE0840340	0.197743	D
D5_TE0840341	0.197743	D
D5_TE0840342	0.197743	D
D5_TE0840343	0.197743	D
D5_TE0840344	0.197743	D
D5_TE0840345	0.197743	D
D5_TE0840346	0.197743	D
D5_TE0840347	0.197743	D
D5_TE0840348	0.197743	D
D5_TE0840349	0.197743	D
D5_TE0840350	0.296615	D
D5_TE0840351	0.395487	D
D5_TE0840352	0.395487	D
D5_TE0840353	0.296615	D
D5_TE0840354	0.296615	D
D5_TE0840355	0.296615	D
D5_TE0840356	0.296615	D
D5_TE0840357	0.296615	D
D5_TE0840358	0.296615	D
D5_TE0840359	0.296615	D
D5_TE0840360	0.197743	D
D5_TE0840361	0.197743	D
D5_TE0840362	0.197743	D
D5_TE0840363	0.197743	D
D5_TE0840364	0.197743	D
D5_TE0840365	0.197743	D
D5_TE0840366	0.197743	D
D5_TE0840367	0.197743	D
D5_TE0840368	0.197743	D
D5_TE0840369	0.197743	D
D5_TE0840370	0.197743	D
D5_TE0840371	0.197743	D
D5_TE0840372	0.197743	D
D5_TE0840373	0.197743	D
D5_TE0840374	0.197743	D
D5_TE0840375	0.197743	D
D5_TE0840376	0.197743	D
D5_TE0840377	0.197743	D
D5_TE0840378	0.197743	D
D5_TE0840379	0.197743	D
D5_TE0840380	0.197743	D
D5_TE0840381	0.197743	D
D5_TE0840382	0.197743	D
D5_TE0840383	0.197743	D
D5_TE0840384	0.197743	D
D5_TE0840385	0.197743	D
D5_TE0840386	0.197743	D
D5_TE0840387	0.197743	D
D5_TE0840388	0.197743	D
D5_TE0840389	0.197743	D
D5_TE0840390	0.197743	D
D5_TE0840391	0.197743	D
D5_TE0840392	0.197743	D
D5_TE0840393	0.197743	D
D5_TE0840394	0.197743	D
D5_TE0840396	0.197743	D
D5_TE0840397	0.197743	D
D5_TE0840398	0.197743	D
D5_TE0840399	0.197743	D
D5_TE0840400	0.197743	D
D5_TE0840401	0.197743	D
D5_TE0840402	0.197743	D
D5_TE0840403	0.197743	D
D5_TE0840404	0.197743	D
D5_TE0840405	0.197743	D
D5_TE0840406	0.59323	D
D5_TE0840407	0.197743	D
D5_TE0840408	0.59323	D
D5_TE0840409	0.197743	D
D5_TE0840410	0.197743	D
D5_TE0840411	0.197743	D
D5_TE0840412	0.197743	D
D5_TE0840413	0.197743	D
D5_TE0840414	0.197743	D
D5_TE0840415	0.197743	D
D5_TE0840416	0.197743	D
D5_TE0840417	0.197743	D
D5_TE0840418	0.197743	D
D5_TE0840419	0.197743	D
D5_TE0840420	0.197743	D
D5_TE0840421	0.197743	D
D5_TE0840422	0.197743	D
D5_TE0840423	0.197743	D
D5_TE0840424	0.197743	D
D5_TE0840425	0.197743	D
D5_TE0840426	0.197743	D
D5_TE0840427	0.197743	D
D5_TE0840428	0.197743	D
D5_TE0840429	0.197743	D
D5_TE0840430	0.197743	D
D5_TE0840431	0.197743	D
D5_TE0840432	0.197743	D
D5_TE0840433	0.197743	D
D5_TE0840434	0.197743	D
D5_TE0840435	0.197743	D
D5_TE0840436	0.197743	D
D5_TE0840437	0.197743	D
D5_TE0840438	0.197743	D
D5_TE0840439	0.197743	D
D5_TE0840440	0.197743	D
D5_TE0840441	0.197743	D
D5_TE0840442	0.197743	D
D5_TE0840443	0.197743	D
D5_TE0840444	0.197743	D
D5_TE0840445	0.197743	D
D5_TE0840446	0.197743	D
D5_TE0840447	0.197743	D
D5_TE0840448	0.197743	D
D5_TE0840449	0.197743	D
D5_TE0840450	0.197743	D
D5_TE0840451	0.197743	D
D5_TE0840452	0.197743	D
D5_TE0840453	0.197743	D
D5_TE0840454	0.197743	D
D5_TE0840455	0.197743	D
D5_TE0840456	0.197743	D
D5_TE0840457	0.197743	D
D5_TE0840458	0.197743	D
D5_TE0840459	0.197743	D
D5_TE0840460	0.197743	D
D5_TE0840461	0.197743	D
D5_TE0840462	0.197743	D
D5_TE0840463	0.197743	D
D5_TE0840464	0.197743	D
D5_TE0840465	0.197743	D
D5_TE0840466	0.197743	D
D5_TE0840467	30.848	D
D5_TE0840468	0.197743	D
D5_TE0840469	0.197743	D
D5_TE0840470	0.197743	D
D5_TE0840471	0.197743	D
D5_TE0840472	0.197743	D
D5_TE0840473	0.197743	D
D5_TE0840474	0.197743	D
D5_TE0840475	0.197743	D
D5_TE0840476	0.197743	D
D5_TE0840477	0.197743	D
D5_TE0840478	0.197743	D
D5_TE0840479	0.197743	D
D5_TE0840480	0.197743	D
D5_TE0840481	0.197743	D
D5_TE0840482	0.197743	D
D5_TE0840483	0.197743	D
D5_TE0840484	0.197743	D
D5_TE0840485	0.197743	D
D5_TE0840486	0.197743	D
D5_TE0840487	0.197743	D
D5_TE0840488	0.197743	D
D5_TE0840489	0.197743	D
D5_TE0840490	0.197743	D
D5_TE0840491	0.197743	D
D5_TE0840492	0.197743	D
D5_TE0840493	0.197743	D
D5_TE0840494	0.197743	D
D5_TE0840495	0.197743	D
D5_TE0840496	0.197743	D
D5_TE0840497	0.197743	D
D5_TE0840498	0.197743	D
D5_TE0840499	0.197743	D
D5_TE0840500	0.197743	D
D5_TE0840501	0.197743	D
D5_TE0840502	0.197743	D
D5_TE0840503	0.197743	D
D5_TE0840504	0.197743	D
D5_TE0840505	0.197743	D
D5_TE0840506	0.197743	D
D5_TE0840507	0.197743	D
D5_TE0840508	41.7238	D
D5_TE0840509	41.625	D
D5_TE0840510	0.197743	D
D5_TE0840511	0.197743	D
D5_TE0840512	0.197743	D
D5_TE0840513	0.197743	D
D5_TE0840514	0.197743	D
D5_TE0840515	0.197743	D
D5_TE0840516	0.197743	D
D5_TE0840517	0.197743	D
D5_TE0840518	0.197743	D
D5_TE0840519	0.197743	D
D5_TE0840520	0.197743	D
D5_TE0840521	0.197743	D
D5_TE0840522	0.197743	D
D5_TE0840523	0.197743	D
D5_TE0840524	0.197743	D
D5_TE0840525	0.197743	D
D5_TE0840526	0.197743	D
D5_TE0840527	0.197743	D
D5_TE0840528	0.197743	D
D5_TE0840529	0.197743	D
D5_TE0840530	11.1725	D
D5_TE0840531	11.1725	D
D5_TE0840532	12.359	D
D5_TE0840533	103.519	D
D5_TE0840534	109.945	D
D5_TE0840535	155.228	D
D5_TE0840557	0.197743	D
D5_TE0842783	0.59323	D
D5_TE0842784	0.59323	D
D5_TE0842785	0.59323	D
D5_TE0842786	0.59323	D
D5_TE0842787	0.59323	D
D5_TE0842788	0.59323	D
D5_TE0842789	107.375	D
D5_TE0842790	0.790973	D
D5_TE0842791	0.395487	D
D5_TE0842792	0.395487	D
D5_TE0842825	7.3165	D
D5_TE0842826	7.11876	D
D5_TE0842827	7.01989	D
D5_TE0842828	7.01989	D
D5_TE0842829	7.01989	D
D5_TE0842841	10.9748	D
D5_TE0842842	13.6443	D
D5_TE0842843	0.197743	D
D5_TE0842857	3.36164	D
D5_TE0842866	2.86728	D
D5_TE0842867	2.86728	D
D5_TE0842868	2.86728	D
D5_TE0842869	2.86728	D
D5_TE0842870	2.86728	D
D5_TE0842871	2.86728	D
D5_TE0842872	2.86728	D
D5_TE0842873	6.42666	D
D5_TE0842874	5.14133	D
D5_TE0842875	6.52553	D
D5_TE0842876	6.03117	D
D5_TE0842877	6.72327	D
D5_TE0842878	2.96615	D
D5_TE0842879	2.96615	D
D5_TE0842880	2.96615	D
D5_TE0842881	11.1725	D
D5_TE0842882	0.197743	D
D5_TE0842883	0.197743	D
D5_TE0842884	0.197743	D
D5_TE0842885	0.197743	D
D5_TE0842886	0.197743	D
D5_TE0842887	0.395487	D
D5_TE0842888	0.395487	D
D5_TE0842889	0.395487	D
D5_TE0842890	0.296615	D
D5_TE0842891	0.296615	D
D5_TE0842892	0.790973	D
D5_TE0842893	0.790973	D
D5_TE0842894	31.7378	D
D5_TE0842895	120.92	D
D5_TE0842896	47.755	D
D5_TE0842897	15.0285	D
D5_TE0842898	15.1274	D
D5_TE0842899	44.7889	D
D5_TE0842900	0.395487	D
D5_TE0842901	0.395487	D
D5_TE0842902	0.395487	D
D5_TE0842903	0.395487	D
D5_TE0842904	0.395487	D
D5_TE0842905	0.395487	D
D5_TE0842906	0.395487	D
D5_TE0842907	0.395487	D
D5_TE0842908	0.395487	D
D5_TE0842909	0.395487	D
D5_TE0842910	0.395487	D
D5_TE0842911	0.395487	D
D5_TE0842912	0.395487	D
D5_TE0842913	0.395487	D
D5_TE0842914	0.395487	D
D5_TE0842915	0.395487	D
D5_TE0842916	0.395487	D
D5_TE0842917	0.395487	D
D5_TE0842918	0.395487	D
D5_TE0842919	0.395487	D
D5_TE0842920	0.395487	D
D5_TE0842921	0.395487	D
D5_TE0842922	0.395487	D
D5_TE0842923	0.395487	D
D5_TE0842924	0.395487	D
D5_TE0842925	0.395487	D
D5_TE0842926	0.395487	D
D5_TE0842927	0.395487	D
D5_TE0842928	0.395487	D
D5_TE0842929	0.395487	D
D5_TE0842930	0.395487	D
D5_TE0842931	0.395487	D
D5_TE0842932	0.395487	D
D5_TE0842933	0.395487	D
D5_TE0842934	0.395487	D
D5_TE0842935	0.395487	D
D5_TE0842936	0.395487	D
D5_TE0842937	0.395487	D
D5_TE0842938	0.395487	D
D5_TE0842939	0.395487	D
D5_TE0842940	0.395487	D
D5_TE0842941	0.395487	D
D5_TE0842942	0.395487	D
D5_TE0842943	0.395487	D
D5_TE0842944	0.395487	D
D5_TE0842946	0.395487	D
D5_TE0842947	0.395487	D
D5_TE0842948	0.395487	D
D5_TE0842949	0.395487	D
D5_TE0842950	0.395487	D
D5_TE0842951	0.395487	D
D5_TE0842952	0.395487	D
D5_TE0842953	0.395487	D
D5_TE0842954	0.395487	D
D5_TE0990396	0.197743	D
D5_TE0990397	0.296615	D
D5_TE0990398	0.296615	D
D5_TE0990401	0.197743	D
D5_TE0990402	0.494358	D
D5_TE0990403	0.296615	D
D5_TE0990412	0.395487	D
D5_TE0990413	0.296615	D
D5_TE0990414	0.296615	D
D5_TE0990421	0.889845	D
D5_TE0990451	0.988716	D
D5_TE0990452	2.27405	D
D5_TE0990453	1.87856	D
D5_TE0990454	14.633	D
D5_TE0990455	14.7319	D
D5_TE0990456	14.7319	D
D5_TE0990457	14.3364	D
D5_TE0990458	14.1386	D
D5_TE0990462	7.41537	D
D5_TE0990463	8.30522	D
D5_TE0990464	7.81086	D
D5_TE0990465	0.197743	D
D5_TE0990466	0.197743	D
D5_TE0990467	0.197743	D
D5_TE0990468	0.197743	D
D5_TE0990469	0.197743	D
D5_TE0990470	0.197743	D
D5_TE0990471	0.197743	D
D5_TE0990472	0.197743	D
D5_TE0990473	5.9323	D
D5_TE0990474	15.7206	D
D5_TE0990475	7.71199	D
D5_TE0990476	11.0736	D
D5_TE0990477	8.89845	D
D5_TE0990478	5.04245	D
D5_TE0990479	5.04245	D
D5_TE0990480	0.296615	D
D5_TE0990493	0.395487	D
D5_TE0990494	7.90973	D
D5_TE0990495	8.10747	D
D5_TE0990496	0.197743	D
D5_TE0990497	0.197743	D
D5_TE0990498	0.197743	D
D5_TE0990499	8.10747	D
D5_TE0990500	8.10747	D
D5_TE0990501	8.10747	D
D5_TE0990502	10.777	D
D5_TE0990503	10.777	D
D5_TE0990516	0.197743	D
D5_TE0990517	0.197743	D
D5_TE0990518	15.6217	D
D5_TE0990519	16.4127	D
D5_TE0990520	13.6443	D
D5_TE0990521	13.5454	D
D5_TE0990522	12.9522	D
D5_TE0990523	13.0511	D
D5_TE0990524	12.9522	D
D5_TE0990525	13.2488	D
D5_TE0990526	12.8533	D
D5_TE0990527	12.8533	D
D5_TE0990528	12.9522	D
D5_TE0990529	13.6443	D
D5_TE0990530	12.9522	D
D5_TE0990531	9.88716	D
D5_TE0990532	9.88716	D
D5_TE0990540	22.7405	D
D5_TE0991281	0.296615	D
D5_TE0991282	36.8791	D
D5_TE0991289	3.06502	D
D5_TE0991295	9.88716	D
D5_TE0991296	17.5003	D
D5_TE0991303	2.17518	D
D5_TE0991304	2.17518	D
D5_TE0991305	2.27405	D
D5_TE0991306	2.17518	D
D5_TE0991307	0.889845	D
D5_TE0991308	0.889845	D
D5_TE0991309	0.988716	D
D5_TE0991310	0.296615	D
D5_TE0991334	4.25148	D
D5_TE0991335	41.1306	D
D5_TE0991336	41.8227	D
D5_TE0991337	42.6137	D
D5_TE0991338	41.5261	D
D5_TE0991339	43.5035	D
D5_TE0991340	43.8001	D
D5_TE0991341	42.1193	D
D5_TE0991342	42.1193	D
D5_TE0991343	42.7125	D
D5_TE0991344	42.0204	D
D5_TE0991345	15.7206	D
D5_TE0991346	1.18646	D
D5_TE0991347	1.18646	D
D5_TE0991348	0.197743	D
D5_TE0991349	0.197743	D
D5_TE0991350	0.197743	D
D5_TE0991351	0.197743	D
D5_TE0991352	0.197743	D
D5_TE0991353	0.197743	D
D5_TE0991354	0.197743	D
D5_TE0991355	0.197743	D
D5_TE0991356	0.197743	D
D5_TE0991357	0.197743	D
D5_TE0991358	0.197743	D
D5_TE0991359	0.197743	D
D5_TE0991360	0.197743	D
D5_TE0991361	0.197743	D
D5_TE0991362	0.197743	D
D5_TE0991363	0.197743	D
D5_TE0991364	0.197743	D
D5_TE0991365	0.197743	D
D5_TE0991366	0.197743	D
D5_TE0991367	0.197743	D
D5_TE0991368	0.197743	D
D5_TE0991369	0.197743	D
D5_TE0991370	0.197743	D
D5_TE0991371	0.197743	D
D5_TE0991372	0.197743	D
D5_TE0991373	0.197743	D
D5_TE0991374	0.197743	D
D5_TE0991375	0.197743	D
D5_TE0991376	0.197743	D
D5_TE0991377	0.197743	D
D5_TE0991378	0.197743	D
D5_TE0991379	0.197743	D
D5_TE0991380	0.197743	D
D5_TE0991381	0.197743	D
D5_TE0991382	0.197743	D
D5_TE0991383	0.197743	D
D5_TE0991384	0.197743	D
D5_TE0991385	0.197743	D
D5_TE0991386	79.5917	D
D5_TE0991387	0.59323	D
D5_TE0991388	0.59323	D
D5_TE0991389	0.692101	D
D5_TE0991390	0.296615	D
D5_TE0991391	0.296615	D
D5_TE0991392	0.296615	D
D5_TE0991393	0.296615	D
D5_TE0991394	0.197743	D
D5_TE0991395	0.197743	D
D5_TE0991396	0.197743	D
D5_TE0991397	0.197743	D
D5_TE0991398	0.197743	D
D5_TE0991399	0.197743	D
D5_TE0991400	0.197743	D
D5_TE0991401	0.197743	D
D5_TE0991402	0.197743	D
D5_TE0991403	0.197743	D
D5_TE0991404	0.197743	D
D5_TE0991405	0.197743	D
D5_TE0991406	0.197743	D
D5_TE0991407	0.197743	D
D5_TE0991408	17.698	D
D5_TE0991409	17.7969	D
D5_TE0991410	17.7969	D
D5_TE0991411	39.9441	D
D5_TE0991416	0.395487	D
D5_TE0991417	0.395487	D
D5_TE0991418	0.395487	D
D5_TE0991419	0.296615	D
D5_TE0991420	0.296615	D
D5_TE0991421	0.296615	D
D5_TE0991422	0.296615	D
D5_TE0991423	0.296615	D
D5_TE0991424	0.296615	D
D5_TE0991425	0.296615	D
D5_TE0991431	0.296615	D
D5_TE0991432	0.296615	D
D5_TE0991459	12.1612	D
D5_TE0991460	11.568	D
D5_TE0991461	11.8646	D
D5_TE0991462	9.29393	D
D5_TE0991463	9.29393	D
D5_TE0991464	9.49168	D
D5_TE0991466	0.197743	D
D5_TE0991467	0.197743	D
D5_TE0991471	0.395487	D
D5_TE0991477	0.395487	D
D5_TE0993058	13.0511	D
D5_TE0993059	12.8533	D
D5_TE0993060	12.7544	D
D5_TE0993061	13.2488	D
D5_TE0993062	13.2488	D
D5_TE0993063	8.0086	D
D5_TE0993064	19.7743	D
D5_TE0993135	0.197743	D
D5_TE0993136	10.777	D
D5_TE0993137	11.8646	D
D5_TE0993138	8.60183	D
D5_TE0993139	8.60183	D
D5_TE0993189	1.68082	D
D5_TE0993195	0.197743	D
D5_TE0993196	0.197743	D
D5_TE0993197	0.197743	D
D5_TE0993198	0.197743	D
D5_TE0993199	0.197743	D
D5_TE0993200	0.197743	D
D5_TE0993201	0.197743	D
D5_TE0993202	0.197743	D
D5_TE0993203	0.197743	D
D5_TE0993204	0.395487	D
D5_TE0993205	0.296615	D
D5_TE0993206	0.296615	D
D5_TE0993207	0.296615	D
D5_TE0993208	0.197743	D
D5_TE0993209	0.197743	D
D5_TE0993210	0.197743	D
D5_TE0993211	98.8716	D
D5_TE0993212	9.19506	D
D5_TE0993213	9.19506	D
D5_TE0996766	0.197743	D
D5_TE0996768	1.3842	D
D5_TE0996769	1.3842	D
D5_TE0996795	3.55938	D
D5_TE0996796	3.55938	D
D5_TE0996797	3.65825	D
D5_TE0996798	3.65825	D
D5_TE0996799	2.66953	D
D5_TE0996800	2.66953	D
D5_TE0996801	2.66953	D
D5_TE0996831	0.296615	D
D5_TE0996832	7.11876	D
D5_TE0996833	7.11876	D
D5_TE0996834	7.51424	D
D5_TE0996835	7.3165	D
D5_TE0996836	7.11876	D
D5_TE0996837	7.11876	D
D5_TE0996838	7.11876	D
D5_TE0996839	7.11876	D
D5_TE0996840	7.11876	D
D5_TE0996841	7.11876	D
D5_TE0996842	7.11876	D
D5_TE0996843	7.11876	D
D5_TE0996844	7.11876	D
D5_TE0996845	7.11876	D
D5_TE0996846	7.51424	D
D5_TE0996847	7.81086	D
D5_TE0996848	9.59055	D
D5_TE0996849	6.32778	D
D5_TE0996850	6.32778	D
D5_TE0996851	1.68082	D
D5_TE0996883	49.1392	D
D5_TE0996884	48.1505	D
D5_TE0996889	3.16389	D
D5_TE0996890	7.61312	D
D5_TE0996891	7.71199	D
D5_TE0996892	7.71199	D
D5_TE0996893	7.61312	D
D5_TE0996894	12.0623	D
D5_TE0996895	12.6556	D
D5_TE0996906	6.82214	D
D5_TE0996907	6.82214	D
D5_TE0996908	6.72327	D
D5_TE0996909	0.197743	D
D5_TE0996913	0.395487	D
D5_TE0996914	19.0822	D
D5_TE0996923	59.323	D
D5_TE0996924	59.1252	D
D5_TE0996926	0.197743	D
D5_TE0998800	1.3842	D
D5_TE0998801	1.3842	D
D5_TE0998871	87.798	D
D5_TE0998872	87.798	D
D5_TE0998962	0.296615	D
D5_TE0998963	5.9323	D
D5_TE0998964	5.9323	D
D5_TE0998965	0.395487	D
D5_TE0998966	0.197743	D
D5_TE0998967	0.197743	D
D5_TE0998968	0.197743	D
D5_TE0998969	0.197743	D
D5_TE0998970	0.197743	D
D5_TE0998971	0.197743	D
D5_TE0998972	23.5314	D
D5_TE0998973	0.296615	D
D5_TE0998974	0.296615	D
D5_TE0998975	0.296615	D
D5_TE0998976	0.296615	D
D5_TE0998977	0.296615	D
D5_TE0998978	0.494358	D
D5_TE0998979	0.296615	D
D5_TE0998980	0.296615	D
D5_TE0998981	0.296615	D
D5_TE0998982	0.296615	D
D5_TE0998983	0.296615	D
D5_TE0998984	0.296615	D
D5_TE0998985	0.395487	D
D5_TE0998986	0.395487	D
D5_TE0998987	0.494358	D
D5_TE0998988	0.296615	D
D5_TE0998989	0.296615	D
D5_TE0998990	0.296615	D
D5_TE0998991	0.296615	D
D5_TE0998992	0.296615	D
D5_TE0998993	0.296615	D
D5_TE0998994	0.296615	D
D5_TE0998995	0.296615	D
D5_TE0998996	0.296615	D
D5_TE0998997	0.395487	D
D5_TE0998998	0.395487	D
D5_TE0998999	18.7856	D
D5_TE0999047	1.28533	D
D5_TE0999048	1.28533	D
D5_TE0999049	1.28533	D
D5_TE0999050	1.28533	D
D5_TE0999051	1.28533	D
D5_TE0999052	0.889845	D
D5_TE0999053	0.889845	D
D5_TE0999054	0.889845	D
D5_TE0999055	0.889845	D
D5_TE0999056	0.889845	D
D5_TE0999057	0.889845	D
D5_TE0999657	0.494358	D
D5_TE0999658	0.494358	D
D5_TE0999659	0.494358	D
D5_TE0999660	0.494358	D
D5_TE0999661	0.494358	D
D5_TE0999662	0.494358	D
D5_TE0999663	0.494358	D
D5_TE0999664	0.494358	D
D5_TE0999665	0.494358	D
D5_TE0999666	0.494358	D
D5_TE0999667	0.494358	D
D5_TE0999700	1.87856	D
D5_TE0999701	1.87856	D
D5_TE0999702	1.87856	D
D5_TE0999703	1.87856	D
D5_TE0999704	1.87856	D
D5_TE0999705	2.17518	D
D5_TE0999706	2.17518	D
D5_TE0999707	2.66953	D
D5_TE0999708	0.197743	D
D5_TE0999709	0.197743	D
D5_TE0999710	0.197743	D
D5_TE0999711	0.197743	D
D5_TE0999712	0.395487	D
D5_TE0999713	0.395487	D
D5_TE0999714	0.395487	D
D5_TE0999715	0.59323	D
D5_TE0999788	7.90973	D
D5_TE0999789	15.0285	D
D5_TE0999801	24.5202	D
D5_TE0999802	24.619	D
D5_TE0999803	24.619	D
D5_TE0999816	0.494358	D
D5_TE0999817	5.63568	D
D5_TE0999818	6.42666	D
D5_TE0999819	5.73455	D
D5_TE0999820	5.53681	D
D5_TE0999821	5.73455	D
D5_TE0999832	13.842	D
D5_TE0999833	13.3477	D
D5_TE0999834	13.3477	D
D5_TE0999835	12.5567	D
D5_TE0999836	12.6556	D
D5_TE0999837	12.9522	D
D5_TE0999838	10.777	D
D5_TE0999839	10.777	D
D5_TE1001010	0.197743	D
D5_TE1001011	0.197743	D
D5_TE1001012	0.197743	D
D5_TE1001013	0.296615	D
D5_TE1001014	15.424	D
D5_TE1001015	45.481	D
D5_TE1001016	4.94358	D
