index	RPKM	type	genome
D5_TE0727366	0.197743	conserved	D
D5_TE0727367	0.59323	conserved	D
D5_TE0727369	0.988716	conserved	D
D5_TE0727370	2.0763	conserved	D
D5_TE0727371	1.68082	conserved	D
D5_TE0727372	6.42666	conserved	D
D5_TE0727373	1.58195	conserved	D
D5_TE0727374	1.08759	conserved	D
D5_TE0727421	1.77969	conserved	D
D5_TE0727462	4.64697	conserved	D
D5_TE0727463	4.35035	conserved	D
D5_TE0727464	4.84471	conserved	D
D5_TE0728281	16.5116	conserved	D
D5_TE0729544	15.1274	conserved	D
D5_TE0729545	14.633	conserved	D
D5_TE0729546	9.98604	conserved	D
D5_TE0729547	19.9721	conserved	D
D5_TE0729548	19.9721	conserved	D
D5_TE0731435	25.7066	conserved	D
D5_TE0731436	22.345	conserved	D
D5_TE0731437	22.2461	conserved	D
D5_TE0731438	26.5965	conserved	D
D5_TE0731453	12.1612	conserved	D
D5_TE0731454	5.43794	conserved	D
D5_TE0731455	5.83343	conserved	D
D5_TE0731456	11.568	conserved	D
D5_TE0731457	11.568	conserved	D
D5_TE0731458	7.3165	conserved	D
D5_TE0731459	0.296615	conserved	D
D5_TE0731565	10.8759	conserved	D
D5_TE0731566	0.296615	conserved	D
D5_TE0731567	0.296615	conserved	D
D5_TE0731568	0.296615	conserved	D
D5_TE0731569	0.296615	conserved	D
D5_TE0731570	0.296615	conserved	D
D5_TE0731571	0.296615	conserved	D
D5_TE0731572	32.4299	conserved	D
D5_TE0731573	24.5202	conserved	D
D5_TE0731574	0.494358	conserved	D
D5_TE0731575	0.395487	conserved	D
D5_TE0734113	0.296615	conserved	D
D5_TE0734114	0.296615	conserved	D
D5_TE0734115	0.296615	conserved	D
D5_TE0734116	0.296615	conserved	D
D5_TE0734117	0.296615	conserved	D
D5_TE0734118	0.296615	conserved	D
D5_TE0734119	0.296615	conserved	D
D5_TE0734120	0.296615	conserved	D
D5_TE0734121	0.296615	conserved	D
D5_TE0734122	0.296615	conserved	D
D5_TE0734123	0.296615	conserved	D
D5_TE0734124	0.296615	conserved	D
D5_TE0734125	0.296615	conserved	D
D5_TE0734126	0.296615	conserved	D
D5_TE0734127	0.296615	conserved	D
D5_TE0734128	0.296615	conserved	D
D5_TE0734129	0.296615	conserved	D
D5_TE0734130	0.296615	conserved	D
D5_TE0734131	0.296615	conserved	D
D5_TE0734132	0.296615	conserved	D
D5_TE0734133	0.296615	conserved	D
D5_TE0734134	0.296615	conserved	D
D5_TE0734135	0.296615	conserved	D
D5_TE0734136	0.296615	conserved	D
D5_TE0734137	0.296615	conserved	D
D5_TE0734138	0.296615	conserved	D
D5_TE0734139	0.296615	conserved	D
D5_TE0734140	0.296615	conserved	D
D5_TE0734141	0.296615	conserved	D
D5_TE0734142	0.296615	conserved	D
D5_TE0734143	0.296615	conserved	D
D5_TE0734144	0.296615	conserved	D
D5_TE0734145	0.296615	conserved	D
D5_TE0734146	0.296615	conserved	D
D5_TE0734147	0.296615	conserved	D
D5_TE0734148	0.296615	conserved	D
D5_TE0734149	0.296615	conserved	D
D5_TE0734150	0.296615	conserved	D
D5_TE0734151	0.197743	conserved	D
D5_TE0734152	0.197743	conserved	D
D5_TE0734153	0.197743	conserved	D
D5_TE0734154	0.197743	conserved	D
D5_TE0734155	0.197743	conserved	D
D5_TE0734156	0.197743	conserved	D
D5_TE0734157	0.197743	conserved	D
D5_TE0734158	0.197743	conserved	D
D5_TE0734159	0.197743	conserved	D
D5_TE0734160	0.197743	conserved	D
D5_TE0734161	0.197743	conserved	D
D5_TE0734162	0.197743	conserved	D
D5_TE0734163	0.197743	conserved	D
D5_TE0734164	0.197743	conserved	D
D5_TE0734165	0.197743	conserved	D
D5_TE0734166	0.197743	conserved	D
D5_TE0734167	0.197743	conserved	D
D5_TE0734168	0.197743	conserved	D
D5_TE0734169	0.197743	conserved	D
D5_TE0734170	0.197743	conserved	D
D5_TE0734171	0.197743	conserved	D
D5_TE0734172	0.197743	conserved	D
D5_TE0734173	0.197743	conserved	D
D5_TE0734174	0.197743	conserved	D
D5_TE0734175	0.197743	conserved	D
D5_TE0734176	0.197743	conserved	D
D5_TE0734177	0.197743	conserved	D
D5_TE0734178	0.197743	conserved	D
D5_TE0734179	0.197743	conserved	D
D5_TE0734180	0.197743	conserved	D
D5_TE0734181	0.197743	conserved	D
D5_TE0734182	0.197743	conserved	D
D5_TE0734183	0.197743	conserved	D
D5_TE0734184	0.197743	conserved	D
D5_TE0734185	0.197743	conserved	D
D5_TE0734189	0.197743	conserved	D
D5_TE0734190	0.197743	conserved	D
D5_TE0734263	5.04245	conserved	D
D5_TE0734264	4.94358	conserved	D
D5_TE0735574	0.296615	conserved	D
D5_TE0735614	1.18646	conserved	D
D5_TE0735616	19.7743	conserved	D
D5_TE0735617	19.7743	conserved	D
D5_TE0735673	7.81086	conserved	D
D5_TE0735674	7.81086	conserved	D
D5_TE0735675	7.81086	conserved	D
D5_TE0735676	7.81086	conserved	D
D5_TE0735677	7.81086	conserved	D
D5_TE0735678	7.81086	conserved	D
D5_TE0735679	10.8759	conserved	D
D5_TE0735682	7.11876	conserved	D
D5_TE0735683	6.92101	conserved	D
D5_TE0735684	6.92101	conserved	D
D5_TE0735688	21.8506	conserved	D
D5_TE0735689	25.9044	conserved	D
D5_TE0735699	0.197743	conserved	D
D5_TE0739409	0.296615	conserved	D
D5_TE0739410	8.50296	conserved	D
D5_TE0739411	8.60183	conserved	D
D5_TE0739425	0.197743	conserved	D
D5_TE0739426	0.197743	conserved	D
D5_TE0739427	0.197743	conserved	D
D5_TE0739428	0.197743	conserved	D
D5_TE0739429	0.197743	conserved	D
D5_TE0739430	0.197743	conserved	D
D5_TE0739431	0.197743	conserved	D
D5_TE0739432	0.197743	conserved	D
D5_TE0739433	0.197743	conserved	D
D5_TE0739434	0.197743	conserved	D
D5_TE0739435	0.197743	conserved	D
D5_TE0739436	0.197743	conserved	D
D5_TE0739437	0.197743	conserved	D
D5_TE0739438	0.197743	conserved	D
D5_TE0739439	0.197743	conserved	D
D5_TE0739440	0.197743	conserved	D
D5_TE0739441	0.197743	conserved	D
D5_TE0739442	0.197743	conserved	D
D5_TE0739443	0.197743	conserved	D
D5_TE0739444	0.395487	conserved	D
D5_TE0739445	0.59323	conserved	D
D5_TE0739446	0.790973	conserved	D
D5_TE0739447	1.28533	conserved	D
D5_TE0739448	0.494358	conserved	D
D5_TE0739449	0.197743	conserved	D
D5_TE0739450	0.197743	conserved	D
D5_TE0739451	0.395487	conserved	D
D5_TE0739452	1.18646	conserved	D
D5_TE0739453	0.197743	conserved	D
D5_TE0739454	0.197743	conserved	D
D5_TE0739455	0.197743	conserved	D
D5_TE0739456	0.197743	conserved	D
D5_TE0739457	0.197743	conserved	D
D5_TE0739458	0.197743	conserved	D
D5_TE0739459	0.197743	conserved	D
D5_TE0739460	0.197743	conserved	D
D5_TE0739461	0.197743	conserved	D
D5_TE0739462	0.197743	conserved	D
D5_TE0739463	0.197743	conserved	D
D5_TE0739464	0.197743	conserved	D
D5_TE0739465	0.197743	conserved	D
D5_TE0739466	0.197743	conserved	D
D5_TE0739467	0.197743	conserved	D
D5_TE0739468	0.197743	conserved	D
D5_TE0739469	0.197743	conserved	D
D5_TE0739470	8.50296	conserved	D
D5_TE0739471	8.60183	conserved	D
D5_TE0739472	5.2402	conserved	D
D5_TE0739473	4.94358	conserved	D
D5_TE0739474	5.2402	conserved	D
D5_TE0739475	0.197743	conserved	D
D5_TE0739476	0.197743	conserved	D
D5_TE0739477	0.197743	conserved	D
D5_TE0739480	0.197743	conserved	D
D5_TE0739481	0.197743	conserved	D
D5_TE0739482	0.197743	conserved	D
D5_TE0739483	0.197743	conserved	D
D5_TE0739484	0.197743	conserved	D
D5_TE0739485	0.197743	conserved	D
D5_TE0739486	0.197743	conserved	D
D5_TE0739487	0.197743	conserved	D
D5_TE0739488	0.197743	conserved	D
D5_TE0739489	0.197743	conserved	D
D5_TE0739490	0.197743	conserved	D
D5_TE0739491	0.197743	conserved	D
D5_TE0739492	0.197743	conserved	D
D5_TE0739493	0.197743	conserved	D
D5_TE0739494	0.197743	conserved	D
D5_TE0739495	0.197743	conserved	D
D5_TE0739496	0.197743	conserved	D
D5_TE0739497	0.197743	conserved	D
D5_TE0739498	0.197743	conserved	D
D5_TE0739499	0.197743	conserved	D
D5_TE0739500	0.197743	conserved	D
D5_TE0739501	0.197743	conserved	D
D5_TE0739502	0.197743	conserved	D
D5_TE0739503	0.197743	conserved	D
D5_TE0739504	0.197743	conserved	D
D5_TE0739505	0.197743	conserved	D
D5_TE0739506	0.197743	conserved	D
D5_TE0739507	0.197743	conserved	D
D5_TE0739508	8.30522	conserved	D
D5_TE0739510	8.30522	conserved	D
D5_TE0739511	8.30522	conserved	D
D5_TE0739512	8.30522	conserved	D
D5_TE0739513	8.30522	conserved	D
D5_TE0739514	3.95487	conserved	D
D5_TE0739515	3.95487	conserved	D
D5_TE0739516	7.3165	conserved	D
D5_TE0739528	4.05374	conserved	D
D5_TE0739534	4.84471	conserved	D
D5_TE0739535	4.84471	conserved	D
D5_TE0739536	7.61312	conserved	D
D5_TE0739537	1.68082	conserved	D
D5_TE0739538	5.33907	conserved	D
D5_TE0739539	1.77969	conserved	D
D5_TE0739558	5.63568	conserved	D
D5_TE0740473	0.59323	conserved	D
D5_TE0740474	0.197743	conserved	D
D5_TE0740526	5.9323	conserved	D
D5_TE0740571	0.395487	conserved	D
D5_TE0740621	131.203	conserved	D
D5_TE0740622	131.005	conserved	D
D5_TE0740623	0.197743	conserved	D
D5_TE0740624	0.395487	conserved	D
D5_TE0740625	0.197743	conserved	D
D5_TE0740626	0.197743	conserved	D
D5_TE0740629	33.122	conserved	D
D5_TE0740630	33.0231	conserved	D
D5_TE0741833	0.197743	conserved	D
D5_TE0741834	0.395487	conserved	D
D5_TE0741835	17.698	conserved	D
D5_TE0741867	0.197743	conserved	D
D5_TE0741869	14.633	conserved	D
D5_TE0741955	0.197743	conserved	D
D5_TE0741956	0.197743	conserved	D
D5_TE0741957	0.197743	conserved	D
D5_TE0741958	6.92101	conserved	D
D5_TE0741959	6.82214	conserved	D
D5_TE0741962	0.197743	conserved	D
D5_TE0741964	0.197743	conserved	D
D5_TE0741965	0.197743	conserved	D
D5_TE0741966	0.197743	conserved	D
D5_TE0741973	0.889845	conserved	D
D5_TE0742007	2.57066	conserved	D
D5_TE0742008	3.46051	conserved	D
D5_TE0742009	3.46051	conserved	D
D5_TE0742010	3.46051	conserved	D
D5_TE0742011	3.46051	conserved	D
D5_TE0742012	3.46051	conserved	D
D5_TE0742013	3.46051	conserved	D
D5_TE0742014	3.46051	conserved	D
D5_TE0742015	0.692101	conserved	D
D5_TE0742016	0.494358	conserved	D
D5_TE0742017	0.494358	conserved	D
D5_TE0742018	13.3477	conserved	D
D5_TE0742971	5.14133	conserved	D
D5_TE0743015	0.692101	conserved	D
D5_TE0743016	0.988716	conserved	D
D5_TE0743017	1.58195	conserved	D
D5_TE0743018	0.988716	conserved	D
D5_TE0743019	1.58195	conserved	D
D5_TE0743020	2.37292	conserved	D
D5_TE0743021	2.37292	conserved	D
D5_TE0743028	10.4804	conserved	D
D5_TE0743029	2.76841	conserved	D
D5_TE0743030	2.76841	conserved	D
D5_TE0743031	2.76841	conserved	D
D5_TE0743032	2.76841	conserved	D
D5_TE0744785	0.197743	conserved	D
D5_TE0744814	7.21763	conserved	D
D5_TE0744818	0.197743	conserved	D
D5_TE0744819	0.296615	conserved	D
D5_TE0744821	2.57066	conserved	D
D5_TE0744822	2.57066	conserved	D
D5_TE0744823	2.66953	conserved	D
D5_TE0744824	2.76841	conserved	D
D5_TE0744825	0.296615	conserved	D
D5_TE0744826	0.296615	conserved	D
D5_TE0744827	0.296615	conserved	D
D5_TE0744828	0.395487	conserved	D
D5_TE0744829	0.296615	conserved	D
D5_TE0744846	0.296615	conserved	D
D5_TE0744847	0.296615	conserved	D
D5_TE0744848	0.296615	conserved	D
D5_TE0744849	0.296615	conserved	D
D5_TE0744850	0.296615	conserved	D
D5_TE0744851	0.296615	conserved	D
D5_TE0744852	0.296615	conserved	D
D5_TE0744853	0.296615	conserved	D
D5_TE0744854	0.296615	conserved	D
D5_TE0744855	9.39281	conserved	D
D5_TE0744856	10.1838	conserved	D
D5_TE0744857	0.296615	conserved	D
D5_TE0744858	0.296615	conserved	D
D5_TE0744859	0.296615	conserved	D
D5_TE0744860	0.889845	conserved	D
D5_TE0744861	0.889845	conserved	D
D5_TE0744862	1.28533	conserved	D
D5_TE0744863	7.41537	conserved	D
D5_TE0744864	4.5481	conserved	D
D5_TE0744865	16.0172	conserved	D
D5_TE0744866	13.7432	conserved	D
D5_TE0744867	0.790973	conserved	D
D5_TE0744868	0.790973	conserved	D
D5_TE0744869	0.790973	conserved	D
D5_TE0744870	0.790973	conserved	D
D5_TE0744871	0.790973	conserved	D
D5_TE0744872	0.790973	conserved	D
D5_TE0744873	0.790973	conserved	D
D5_TE0744874	0.790973	conserved	D
D5_TE0744875	0.790973	conserved	D
D5_TE0744876	0.790973	conserved	D
D5_TE0744877	0.790973	conserved	D
D5_TE0744878	0.790973	conserved	D
D5_TE0744879	0.790973	conserved	D
D5_TE0744880	0.790973	conserved	D
D5_TE0744881	1.28533	conserved	D
D5_TE0744882	0.790973	conserved	D
D5_TE0744883	0.790973	conserved	D
D5_TE0744884	0.790973	conserved	D
D5_TE0744885	0.790973	conserved	D
D5_TE0744886	0.790973	conserved	D
D5_TE0744887	0.790973	conserved	D
D5_TE0744888	0.790973	conserved	D
D5_TE0744889	0.790973	conserved	D
D5_TE0744890	0.790973	conserved	D
D5_TE0744891	0.790973	conserved	D
D5_TE0745210	9.59055	conserved	D
D5_TE0745229	14.0398	conserved	D
D5_TE0745232	11.0736	conserved	D
D5_TE0745233	10.8759	conserved	D
D5_TE0745234	10.777	conserved	D
D5_TE0745235	11.2714	conserved	D
D5_TE0745236	10.6781	conserved	D
D5_TE0745275	0.197743	conserved	D
D5_TE0745276	11.9635	conserved	D
D5_TE0745277	12.359	conserved	D
D5_TE0745278	12.1612	conserved	D
D5_TE0745279	11.9635	conserved	D
D5_TE0745280	12.2601	conserved	D
D5_TE0745281	15.6217	conserved	D
D5_TE0745282	12.359	conserved	D
D5_TE0745283	22.8393	conserved	D
D5_TE0745302	1.08759	conserved	D
D5_TE0745303	1.87856	conserved	D
D5_TE0745304	1.87856	conserved	D
D5_TE0745305	1.87856	conserved	D
D5_TE0745306	1.77969	conserved	D
D5_TE0745355	10.4804	conserved	D
D5_TE0745356	8.7007	conserved	D
D5_TE0745363	9.59055	conserved	D
D5_TE0745364	8.79958	conserved	D
D5_TE0745365	8.99732	conserved	D
D5_TE0745385	9.59055	conserved	D
D5_TE0750671	0.395487	conserved	D
D5_TE0750672	0.395487	conserved	D
D5_TE0750673	0.395487	conserved	D
D5_TE0750674	0.395487	conserved	D
D5_TE0750675	0.395487	conserved	D
D5_TE0750676	0.395487	conserved	D
D5_TE0750677	0.395487	conserved	D
D5_TE0750678	0.395487	conserved	D
D5_TE0750679	0.395487	conserved	D
D5_TE0750680	0.395487	conserved	D
D5_TE0750681	0.395487	conserved	D
D5_TE0750682	0.395487	conserved	D
D5_TE0750683	0.395487	conserved	D
D5_TE0750684	0.395487	conserved	D
D5_TE0750685	0.395487	conserved	D
D5_TE0750686	0.395487	conserved	D
D5_TE0750687	0.395487	conserved	D
D5_TE0750688	0.395487	conserved	D
D5_TE0750689	0.395487	conserved	D
D5_TE0750690	0.395487	conserved	D
D5_TE0750691	0.395487	conserved	D
D5_TE0750692	0.395487	conserved	D
D5_TE0750693	0.395487	conserved	D
D5_TE0750694	0.395487	conserved	D
D5_TE0750695	0.395487	conserved	D
D5_TE0750696	0.395487	conserved	D
D5_TE0750697	153.152	conserved	D
D5_TE0750698	4.05374	conserved	D
D5_TE0750699	4.05374	conserved	D
D5_TE0750724	2.37292	conserved	D
D5_TE0750732	0.494358	conserved	D
D5_TE0750733	0.296615	conserved	D
D5_TE0750754	1.68082	conserved	D
D5_TE0750755	0.790973	conserved	D
D5_TE0750756	1.08759	conserved	D
D5_TE0750757	0.889845	conserved	D
D5_TE0750758	0.889845	conserved	D
D5_TE0750759	0.988716	conserved	D
D5_TE0750761	0.692101	conserved	D
D5_TE0750763	0.296615	conserved	D
D5_TE0750764	0.296615	conserved	D
D5_TE0750765	0.296615	conserved	D
D5_TE0750766	0.296615	conserved	D
D5_TE0750767	0.296615	conserved	D
D5_TE0750768	0.296615	conserved	D
D5_TE0750769	0.296615	conserved	D
D5_TE0750770	0.296615	conserved	D
D5_TE0750771	0.296615	conserved	D
D5_TE0750772	0.296615	conserved	D
D5_TE0750773	0.296615	conserved	D
D5_TE0750774	0.296615	conserved	D
D5_TE0750775	0.296615	conserved	D
D5_TE0750776	0.296615	conserved	D
D5_TE0750777	0.296615	conserved	D
D5_TE0750778	0.296615	conserved	D
D5_TE0750779	0.296615	conserved	D
D5_TE0750780	0.296615	conserved	D
D5_TE0750781	0.296615	conserved	D
D5_TE0750782	0.296615	conserved	D
D5_TE0750783	0.296615	conserved	D
D5_TE0750784	0.296615	conserved	D
D5_TE0750785	0.296615	conserved	D
D5_TE0750786	0.296615	conserved	D
D5_TE0750787	0.296615	conserved	D
D5_TE0750788	0.296615	conserved	D
D5_TE0750789	0.296615	conserved	D
D5_TE0750790	0.296615	conserved	D
D5_TE0750791	0.494358	conserved	D
D5_TE0750792	0.296615	conserved	D
D5_TE0750793	0.296615	conserved	D
D5_TE0750794	0.296615	conserved	D
D5_TE0750795	0.296615	conserved	D
D5_TE0750796	0.296615	conserved	D
D5_TE0750797	0.296615	conserved	D
D5_TE0750798	0.296615	conserved	D
D5_TE0750799	0.296615	conserved	D
D5_TE0750800	0.296615	conserved	D
D5_TE0750801	0.395487	conserved	D
D5_TE0750802	0.395487	conserved	D
D5_TE0750804	0.395487	conserved	D
D5_TE0750805	0.296615	conserved	D
D5_TE0750806	0.296615	conserved	D
D5_TE0750807	0.296615	conserved	D
D5_TE0750808	0.296615	conserved	D
D5_TE0750809	0.296615	conserved	D
D5_TE0750810	0.296615	conserved	D
D5_TE0750811	0.296615	conserved	D
D5_TE0750812	0.296615	conserved	D
D5_TE0750813	0.296615	conserved	D
D5_TE0750814	0.296615	conserved	D
D5_TE0750815	0.296615	conserved	D
D5_TE0750816	0.296615	conserved	D
D5_TE1052979	0.197743	conserved	D
D5_TE1053060	0.197743	conserved	D
D5_TE1053061	0.197743	conserved	D
D5_TE1053062	0.197743	conserved	D
D5_TE1053063	0.197743	conserved	D
D5_TE1053064	0.197743	conserved	D
D5_TE1053065	0.197743	conserved	D
D5_TE1053066	0.197743	conserved	D
D5_TE1053067	0.197743	conserved	D
D5_TE1053068	0.197743	conserved	D
D5_TE1053069	0.197743	conserved	D
D5_TE1053070	0.197743	conserved	D
D5_TE1053071	0.197743	conserved	D
D5_TE1053072	0.197743	conserved	D
D5_TE1053073	0.197743	conserved	D
D5_TE1053074	0.197743	conserved	D
D5_TE1053075	0.197743	conserved	D
D5_TE1053076	0.197743	conserved	D
D5_TE1053077	0.197743	conserved	D
D5_TE1053078	0.197743	conserved	D
D5_TE1053079	0.197743	conserved	D
D5_TE1053080	0.197743	conserved	D
D5_TE1053081	0.197743	conserved	D
D5_TE1053082	0.197743	conserved	D
D5_TE1053083	0.197743	conserved	D
D5_TE1053084	0.197743	conserved	D
D5_TE1053085	0.197743	conserved	D
D5_TE1053086	0.197743	conserved	D
D5_TE1053087	0.197743	conserved	D
D5_TE1053088	0.197743	conserved	D
D5_TE1053089	0.197743	conserved	D
D5_TE1053090	0.197743	conserved	D
D5_TE1053091	0.197743	conserved	D
D5_TE1053092	0.197743	conserved	D
D5_TE1053093	0.197743	conserved	D
D5_TE1053094	0.197743	conserved	D
D5_TE1053095	0.197743	conserved	D
D5_TE1053096	0.197743	conserved	D
D5_TE1053097	0.197743	conserved	D
D5_TE1053098	0.197743	conserved	D
D5_TE1053099	0.197743	conserved	D
D5_TE1053100	0.197743	conserved	D
D5_TE1053101	0.197743	conserved	D
D5_TE1053102	0.197743	conserved	D
D5_TE1053103	0.197743	conserved	D
D5_TE1053104	0.197743	conserved	D
D5_TE1053105	0.197743	conserved	D
D5_TE1053106	0.197743	conserved	D
D5_TE1053107	0.197743	conserved	D
D5_TE1053108	0.197743	conserved	D
D5_TE1053109	0.197743	conserved	D
D5_TE1053110	0.197743	conserved	D
D5_TE1053111	0.197743	conserved	D
D5_TE1053122	7.21763	conserved	D
D5_TE1053123	7.71199	conserved	D
D5_TE1053124	8.20635	conserved	D
D5_TE1053133	57.9388	conserved	D
D5_TE1053134	57.9388	conserved	D
D5_TE1053135	58.0377	conserved	D
D5_TE1053136	58.0377	conserved	D
D5_TE1053137	58.9275	conserved	D
D5_TE1053138	58.6309	conserved	D
D5_TE1053139	59.0264	conserved	D
D5_TE1053140	59.0264	conserved	D
D5_TE1053141	58.1365	conserved	D
D5_TE1053142	58.3343	conserved	D
D5_TE1053143	58.3343	conserved	D
D5_TE0146180	5.9323	conserved	D
D5_TE0146181	5.9323	conserved	D
D5_TE0095478	0.197743	conserved	D
D5_TE0141089	0.197743	conserved	D
D5_TE0133339	0.395487	conserved	D
D5_TE0133338	0.395487	conserved	D
D5_TE0099120	0.296615	conserved	D
D5_TE0099119	1.28533	conserved	D
D5_TE0855907	5.9323	conserved	D
D5_TE0855908	5.83343	conserved	D
D5_TE0855956	278.521	conserved	D
D5_TE0857946	0.296615	conserved	D
D5_TE0858052	50.3257	conserved	D
D5_TE0612350	0.197743	conserved	D
D5_TE0612349	0.197743	conserved	D
D5_TE0612322	133.378	conserved	D
D5_TE0136830	0.790973	conserved	D
D5_TE0134849	0.395487	conserved	D
D5_TE0133745	3.46051	conserved	D
D5_TE0133590	25.1134	conserved	D
D5_TE0133391	0.197743	conserved	D
D5_TE0133381	0.395487	conserved	D
D5_TE0133380	0.395487	conserved	D
D5_TE0133248	28.9694	conserved	D
D5_TE0131803	0.395487	conserved	D
D5_TE0131802	0.395487	conserved	D
D5_TE0131801	0.296615	conserved	D
D5_TE0128929	0.197743	conserved	D
D5_TE0127523	7.71199	conserved	D
D5_TE0127476	0.296615	conserved	D
D5_TE1115234	10.8759	conserved	D
D5_TE1120977	17.8958	conserved	D
D5_TE1124427	0.197743	conserved	D
D5_TE1126883	0.197743	conserved	D
D5_TE1139936	0.296615	conserved	D
D5_TE1139962	0.197743	conserved	D
D5_TE1142806	0.395487	conserved	D
D5_TE1142838	2.37292	conserved	D
D5_TE1144287	1.3842	conserved	D
D5_TE1144307	2.96615	conserved	D
D5_TE1144308	2.86728	conserved	D
D5_TE1146873	0.197743	conserved	D
D5_TE1146901	0.197743	conserved	D
D5_TE1148077	0.197743	conserved	D
D5_TE1150174	0.790973	conserved	D
D5_TE1150175	0.197743	conserved	D
D5_TE1150223	0.197743	conserved	D
D5_TE1150224	0.197743	conserved	D
D5_TE1152484	0.197743	conserved	D
D5_TE0103578	25.7066	conserved	D
D5_TE0099186	0.197743	conserved	D
D5_TE0098792	5.43794	conserved	D
D5_TE0096873	0.197743	conserved	D
D5_TE0096872	0.197743	conserved	D
D5_TE0096871	0.197743	conserved	D
D5_TE0095526	0.197743	conserved	D
D5_TE0095525	0.197743	conserved	D
D5_TE0095457	0.197743	conserved	D
D5_TE0855900	13.6443	conserved	D
D5_TE0855901	4.94358	conserved	D
D5_TE0855902	13.4465	conserved	D
D5_TE0855903	14.8307	conserved	D
D5_TE0855904	31.0457	conserved	D
D5_TE0855905	60.9049	conserved	D
D5_TE0855906	18.2913	conserved	D
D5_TE0855909	5.63568	conserved	D
D5_TE0855910	30.1558	conserved	D
D5_TE0855911	11.0736	conserved	D
D5_TE0855912	11.2714	conserved	D
D5_TE0855913	11.2714	conserved	D
