index	type	TE	TEcoverage	genome
LTR-TE7982	specific	Young	0	K
LTR-TE7983	specific	Young	0	K
LTR-TE7984	specific	Young	0	K
LTR-TE7989	specific	Young	0	K
LTR-TE7991	specific	Young	0	K
LTR-TE7994	specific	Young	0	K
LTR-TE8001	specific	Young	0	K
LTR-TE8002	specific	Young	0	K
LTR-TE8004	specific	Young	0	K
LTR-TE8007	specific	Young	0	K
LTR-TE8008	specific	Young	0	K
LTR-TE8011	specific	Young	0	K
LTR-TE8020	specific	Young	0	K
LTR-TE8022	specific	Young	1	K
LTR-TE8028	specific	Young	0	K
LTR-TE8029	specific	Young	0	K
LTR-TE8035	specific	Young	0	K
LTR-TE8036	specific	Young	0	K
LTR-TE8039	specific	Young	0	K
LTR-TE8040	specific	Young	0	K
LTR-TE8052	specific	Young	0	K
LTR-TE8060	specific	Young	0	K
LTR-TE8064	specific	Young	0	K
LTR-TE8065	specific	Young	0	K
LTR-TE8071	specific	Young	0	K
LTR-TE8075	specific	Young	0	K
LTR-TE8077	specific	Young	1	K
LTR-TE8078	specific	Young	1	K
LTR-TE8083	specific	Young	0	K
LTR-TE8087	specific	Young	0	K
LTR-TE8095	specific	Young	0	K
LTR-TE8113	specific	Young	0	K
LTR-TE8118	specific	Young	0	K
LTR-TE8120	specific	Young	0	K
LTR-TE8122	specific	Young	0	K
LTR-TE8128	specific	Young	0	K
LTR-TE8129	specific	Young	0	K
LTR-TE8132	specific	Young	0	K
LTR-TE8158	specific	Young	0	K
LTR-TE8159	specific	Young	0	K
LTR-TE8161	specific	Young	0	K
LTR-TE8164	specific	Young	0	K
LTR-TE8165	specific	Young	0	K
LTR-TE8192	specific	Young	0	K
LTR-TE8194	specific	Young	0	K
LTR-TE8195	specific	Young	0	K
LTR-TE8196	specific	Young	0	K
LTR-TE8211	specific	Young	0	K
LTR-TE8215	specific	Young	0	K
LTR-TE8219	specific	Young	0	K
LTR-TE8221	specific	Young	0	K
LTR-TE8222	specific	Young	0	K
LTR-TE8223	specific	Young	0	K
LTR-TE8224	specific	Young	0	K
LTR-TE8227	specific	Young	0	K
LTR-TE8232	specific	Young	0	K
LTR-TE8233	specific	Young	0	K
LTR-TE8234	specific	Young	0	K
LTR-TE8247	specific	Young	0	K
LTR-TE8248	specific	Young	0	K
LTR-TE8251	specific	Young	0.0700362	K
LTR-TE8257	specific	Young	0	K
LTR-TE8259	specific	Young	0	K
LTR-TE8262	specific	Young	0	K
LTR-TE8267	specific	Young	1	K
LTR-TE8275	specific	Young	0	K
LTR-TE8276	specific	Young	0	K
LTR-TE8285	specific	Young	0	K
LTR-TE8286	specific	Young	0	K
LTR-TE8287	specific	Young	0	K
LTR-TE8295	specific	Young	0	K
LTR-TE8296	specific	Young	0	K
LTR-TE8304	specific	Young	0	K
LTR-TE8305	specific	Young	0	K
LTR-TE8311	specific	Young	1	K
LTR-TE8316	specific	Young	1	K
LTR-TE8333	specific	Young	0	K
LTR-TE8348	specific	Young	0	K
LTR-TE8350	specific	Young	0	K
LTR-TE8351	specific	Young	0	K
LTR-TE8361	specific	Young	1	K
LTR-TE8363	specific	Young	0	K
LTR-TE8364	specific	Young	0	K
LTR-TE8372	specific	Young	0	K
LTR-TE8373	specific	Young	0	K
LTR-TE8375	specific	Young	0	K
LTR-TE8384	specific	Young	0	K
LTR-TE8389	specific	Young	0	K
LTR-TE8393	specific	Young	0	K
LTR-TE8404	specific	Young	0	K
LTR-TE8407	specific	Young	0	K
LTR-TE8409	specific	Young	0	K
LTR-TE8412	specific	Young	0	K
LTR-TE8414	specific	Young	0	K
LTR-TE8416	specific	Young	0	K
LTR-TE8418	specific	Young	0	K
LTR-TE8421	specific	Young	0	K
LTR-TE8425	specific	Young	0	K
LTR-TE8435	specific	Young	0	K
LTR-TE8436	specific	Young	0	K
LTR-TE8438	specific	Young	0	K
LTR-TE8442	specific	Young	0	K
LTR-TE8449	specific	Young	0	K
LTR-TE8451	specific	Young	0	K
LTR-TE8454	specific	Young	0	K
LTR-TE8455	specific	Young	0	K
LTR-TE8459	specific	Young	0	K
LTR-TE6377	specific	Young	0	K
LTR-TE6387	specific	Young	0	K
LTR-TE6389	specific	Young	0	K
LTR-TE6391	specific	Young	0	K
LTR-TE6392	specific	Young	0	K
LTR-TE6396	specific	Young	1	K
LTR-TE6398	specific	Young	0	K
LTR-TE6399	specific	Young	0	K
LTR-TE6400	specific	Young	0	K
LTR-TE6402	specific	Young	0	K
LTR-TE6407	specific	Young	0	K
LTR-TE6412	specific	Young	0	K
LTR-TE6431	specific	Young	1	K
LTR-TE6437	specific	Young	0	K
LTR-TE6448	specific	Young	0	K
LTR-TE6450	specific	Young	0	K
LTR-TE6462	specific	Young	0	K
LTR-TE6477	specific	Young	0	K
LTR-TE6481	specific	Young	0	K
LTR-TE6498	specific	Young	0	K
LTR-TE6502	specific	Young	0	K
LTR-TE6527	specific	Young	0	K
LTR-TE6530	specific	Young	0	K
LTR-TE6531	specific	Young	0	K
LTR-TE6532	specific	Young	0	K
LTR-TE6536	specific	Young	0	K
LTR-TE6539	specific	Young	0	K
LTR-TE6565	specific	Young	0	K
LTR-TE6568	specific	Young	0	K
LTR-TE6574	specific	Young	0	K
LTR-TE6589	specific	Young	0	K
LTR-TE6590	specific	Young	1	K
LTR-TE6609	specific	Young	0	K
LTR-TE6610	specific	Young	0	K
LTR-TE6616	specific	Young	0	K
LTR-TE6624	specific	Young	0	K
LTR-TE6625	specific	Young	0	K
LTR-TE6626	specific	Young	0	K
LTR-TE6627	specific	Young	0	K
LTR-TE6634	specific	Young	0	K
LTR-TE6635	specific	Young	0	K
LTR-TE6639	specific	Young	0	K
LTR-TE6646	specific	Young	1	K
LTR-TE6656	specific	Young	0	K
LTR-TE6662	specific	Young	0	K
LTR-TE6665	specific	Young	0	K
LTR-TE6666	specific	Young	0	K
LTR-TE6671	specific	Young	0	K
LTR-TE6675	specific	Young	0	K
LTR-TE6691	specific	Young	0	K
LTR-TE6692	specific	Young	0	K
LTR-TE6693	specific	Young	0	K
LTR-TE6711	specific	Young	0	K
LTR-TE6717	specific	Young	0	K
LTR-TE6721	specific	Young	0	K
LTR-TE6723	specific	Young	0	K
LTR-TE6727	specific	Young	0	K
LTR-TE6743	specific	Young	0	K
LTR-TE6752	specific	Young	0	K
LTR-TE6755	specific	Young	0.4057822	K
LTR-TE6762	specific	Young	0	K
LTR-TE6781	specific	Young	0	K
LTR-TE6787	specific	Young	0	K
LTR-TE6796	specific	Young	0	K
LTR-TE6800	specific	Young	0	K
LTR-TE6814	specific	Young	0	K
LTR-TE6815	specific	Young	0	K
LTR-TE6821	specific	Young	0	K
LTR-TE6826	specific	Young	0	K
LTR-TE6831	specific	Young	0	K
LTR-TE6835	specific	Young	0	K
LTR-TE6840	specific	Young	0	K
LTR-TE6844	specific	Young	0	K
LTR-TE6846	specific	Young	0	K
LTR-TE6849	specific	Young	0	K
LTR-TE6857	specific	Young	0	K
LTR-TE6863	specific	Young	0	K
LTR-TE6864	specific	Young	0	K
LTR-TE6865	specific	Young	0	K
LTR-TE6875	specific	Young	0	K
LTR-TE6876	specific	Young	0	K
LTR-TE6877	specific	Young	0	K
LTR-TE6878	specific	Young	0	K
LTR-TE6879	specific	Young	0	K
LTR-TE6880	specific	Young	0	K
LTR-TE6883	specific	Young	0	K
LTR-TE6885	specific	Young	0	K
LTR-TE6887	specific	Young	0	K
LTR-TE6888	specific	Young	0	K
LTR-TE6898	specific	Young	0	K
LTR-TE6899	specific	Young	0.2904779	K
LTR-TE6901	specific	Young	1	K
LTR-TE6902	specific	Young	1	K
LTR-TE6903	specific	Young	1	K
LTR-TE6913	specific	Young	0	K
LTR-TE6931	specific	Young	0	K
LTR-TE6942	specific	Young	1	K
LTR-TE6960	specific	Young	1	K
LTR-TE6962	specific	Young	0	K
LTR-TE6967	specific	Young	0	K
LTR-TE6970	specific	Young	0	K
LTR-TE6972	specific	Young	0	K
LTR-TE6974	specific	Young	0	K
LTR-TE6998	specific	Young	0	K
LTR-TE7008	specific	Young	0	K
LTR-TE7011	specific	Young	0	K
LTR-TE7012	specific	Young	0	K
LTR-TE7013	specific	Young	0	K
LTR-TE7020	specific	Young	1	K
LTR-TE7021	specific	Young	1	K
LTR-TE7024	specific	Young	0	K
LTR-TE7027	specific	Young	0	K
LTR-TE7031	specific	Young	0	K
LTR-TE7039	specific	Young	0	K
LTR-TE7063	specific	Young	1	K
LTR-TE7064	specific	Young	0	K
LTR-TE7071	specific	Young	0	K
LTR-TE7084	specific	Young	0	K
LTR-TE7098	specific	Young	0	K
LTR-TE7106	specific	Young	0	K
LTR-TE7107	specific	Young	0	K
LTR-TE7114	specific	Young	0	K
LTR-TE7117	specific	Young	0.4516534	K
LTR-TE7134	specific	Young	0	K
LTR-TE7135	specific	Young	0	K
LTR-TE7138	specific	Young	0	K
LTR-TE7150	specific	Young	0	K
LTR-TE7153	specific	Young	0	K
LTR-TE7157	specific	Young	0	K
LTR-TE7158	specific	Young	0	K
LTR-TE7171	specific	Young	0	K
LTR-TE7199	specific	Young	0	K
LTR-TE7201	specific	Young	0	K
LTR-TE7211	specific	Young	0	K
LTR-TE7226	specific	Young	0	K
LTR-TE7232	specific	Young	0	K
LTR-TE7236	specific	Young	0	K
LTR-TE7246	specific	Young	0	K
LTR-TE7250	specific	Young	0	K
LTR-TE7259	specific	Young	0	K
LTR-TE7264	specific	Young	0	K
LTR-TE7265	specific	Young	0	K
LTR-TE7266	specific	Young	0	K
LTR-TE7275	specific	Young	0	K
LTR-TE7280	specific	Young	0	K
LTR-TE7286	specific	Young	0	K
LTR-TE7296	specific	Young	0	K
LTR-TE7300	specific	Young	0	K
LTR-TE7303	specific	Young	0	K
LTR-TE7322	specific	Young	0	K
LTR-TE7348	specific	Young	0	K
LTR-TE7353	specific	Young	0	K
LTR-TE7354	specific	Young	0	K
LTR-TE7360	specific	Young	0	K
LTR-TE7365	specific	Young	0	K
LTR-TE7366	specific	Young	0	K
LTR-TE7373	specific	Young	0	K
LTR-TE7384	specific	Young	0	K
LTR-TE7391	specific	Young	0	K
LTR-TE7407	specific	Young	1	K
LTR-TE7418	specific	Young	0	K
LTR-TE7419	specific	Young	0	K
LTR-TE7425	specific	Young	0	K
LTR-TE7432	specific	Young	0	K
LTR-TE7444	specific	Young	0	K
LTR-TE7468	specific	Young	0	K
LTR-TE7475	specific	Young	0	K
LTR-TE7476	specific	Young	0	K
LTR-TE7482	specific	Young	0	K
LTR-TE7484	specific	Young	0	K
LTR-TE7491	specific	Young	0	K
LTR-TE7494	specific	Young	1	K
LTR-TE7497	specific	Young	0	K
LTR-TE7502	specific	Young	0	K
LTR-TE7503	specific	Young	0	K
LTR-TE7522	specific	Young	0	K
LTR-TE7533	specific	Young	0	K
LTR-TE7535	specific	Young	1	K
LTR-TE7547	specific	Young	0	K
LTR-TE7552	specific	Young	0	K
LTR-TE7558	specific	Young	0	K
LTR-TE7564	specific	Young	0	K
LTR-TE7576	specific	Young	0	K
LTR-TE7584	specific	Young	0	K
LTR-TE7588	specific	Young	0	K
LTR-TE7590	specific	Young	0	K
LTR-TE7595	specific	Young	0	K
LTR-TE7599	specific	Young	0	K
LTR-TE7610	specific	Young	0	K
LTR-TE7616	specific	Young	0	K
LTR-TE7617	specific	Young	0	K
LTR-TE7620	specific	Young	0	K
LTR-TE7628	specific	Young	0	K
LTR-TE7638	specific	Young	0	K
LTR-TE7640	specific	Young	0	K
LTR-TE7644	specific	Young	0	K
LTR-TE7649	specific	Young	0	K
LTR-TE7654	specific	Young	0	K
LTR-TE7659	specific	Young	0	K
LTR-TE7665	specific	Young	0	K
LTR-TE7670	specific	Young	0	K
LTR-TE7671	specific	Young	0	K
LTR-TE7675	specific	Young	1	K
LTR-TE7676	specific	Young	1	K
LTR-TE7685	specific	Young	0	K
LTR-TE7692	specific	Young	0	K
LTR-TE7708	specific	Young	0	K
LTR-TE7725	specific	Young	0	K
LTR-TE7729	specific	Young	0	K
LTR-TE7732	specific	Young	0	K
LTR-TE7738	specific	Young	0	K
LTR-TE7739	specific	Young	0	K
LTR-TE7750	specific	Young	0	K
LTR-TE7759	specific	Young	0	K
LTR-TE7777	specific	Young	0	K
LTR-TE7797	specific	Young	0	K
LTR-TE7807	specific	Young	0	K
LTR-TE7823	specific	Young	1	K
LTR-TE7833	specific	Young	0	K
LTR-TE7849	specific	Young	0	K
LTR-TE7882	specific	Young	0	K
LTR-TE7883	specific	Young	0	K
LTR-TE7886	specific	Young	0	K
LTR-TE7891	specific	Young	0	K
LTR-TE7905	specific	Young	0	K
LTR-TE7919	specific	Young	0	K
LTR-TE7934	specific	Young	0	K
LTR-TE7939	specific	Young	0	K
LTR-TE7950	specific	Young	0	K
LTR-TE7958	specific	Young	0	K
LTR-TE7963	specific	Young	0	K
LTR-TE7965	specific	Young	0	K
LTR-TE7974	specific	Young	1	K
LTR-TE7986	specific	Young	0	K
LTR-TE8012	specific	Young	0	K
LTR-TE8018	specific	Young	0	K
LTR-TE8023	specific	Young	0	K
LTR-TE8032	specific	Young	0	K
LTR-TE8033	specific	Young	0	K
LTR-TE8051	specific	Young	0	K
LTR-TE8053	specific	Young	0	K
LTR-TE8054	specific	Young	0	K
LTR-TE8062	specific	Young	0	K
LTR-TE8068	specific	Young	0	K
LTR-TE8070	specific	Young	0	K
LTR-TE8093	specific	Young	0	K
LTR-TE8097	specific	Young	0	K
LTR-TE8098	specific	Young	0	K
LTR-TE8108	specific	Young	0	K
LTR-TE8109	specific	Young	0	K
LTR-TE8117	specific	Young	0	K
LTR-TE8123	specific	Young	0	K
LTR-TE8125	specific	Young	0	K
LTR-TE8130	specific	Young	0	K
LTR-TE8134	specific	Young	0	K
LTR-TE8147	specific	Young	1	K
LTR-TE8162	specific	Young	0	K
LTR-TE8175	specific	Young	0	K
LTR-TE8176	specific	Young	0	K
LTR-TE8177	specific	Young	0	K
LTR-TE8178	specific	Young	0	K
LTR-TE8179	specific	Young	0	K
LTR-TE8182	specific	Young	0	K
LTR-TE8186	specific	Young	0	K
LTR-TE8199	specific	Young	0	K
LTR-TE8203	specific	Young	0	K
LTR-TE8209	specific	Young	0	K
LTR-TE8216	specific	Young	0	K
LTR-TE8218	specific	Young	0	K
LTR-TE8238	specific	Young	0	K
LTR-TE8250	specific	Young	0	K
LTR-TE8265	specific	Young	0	K
LTR-TE8272	specific	Young	1	K
LTR-TE8274	specific	Young	0	K
LTR-TE8277	specific	Young	0	K
LTR-TE8278	specific	Young	0	K
LTR-TE8280	specific	Young	0.2682498	K
LTR-TE8288	specific	Young	0	K
LTR-TE8293	specific	Young	0	K
LTR-TE8301	specific	Young	0	K
LTR-TE8308	specific	Young	0	K
LTR-TE8313	specific	Young	0	K
LTR-TE8322	specific	Young	0	K
LTR-TE8330	specific	Young	0	K
LTR-TE8335	specific	Young	0	K
LTR-TE8346	specific	Young	0	K
LTR-TE8358	specific	Young	0	K
LTR-TE8359	specific	Young	0	K
LTR-TE8368	specific	Young	0	K
LTR-TE8370	specific	Young	0	K
LTR-TE8379	specific	Young	0	K
LTR-TE8387	specific	Young	0	K
LTR-TE8388	specific	Young	0	K
LTR-TE8399	specific	Young	0	K
LTR-TE8401	specific	Young	0	K
LTR-TE8423	specific	Young	0	K
LTR-TE8430	specific	Young	0	K
LTR-TE8444	specific	Young	0	K
LTR-TE8467	specific	Young	0	K
LTR-TE8593	specific	Young	0	K
LTR-TE8670	specific	Young	0	K
LTR-TE8694	specific	Young	0	K
LTR-TE8845	specific	Young	0	K
LTR-TE9074	specific	Young	0	K
LTR-TE9229	specific	Young	0	K
LTR-TE9552	specific	Young	0	K
LTR-TE8518	specific	Young	0	K
LTR-TE8566	specific	Young	0	K
LTR-TE8577	specific	Young	0	K
LTR-TE8584	specific	Young	0	K
LTR-TE8682	specific	Young	0	K
LTR-TE8685	specific	Young	0	K
LTR-TE8704	specific	Young	0	K
LTR-TE8735	specific	Young	0	K
LTR-TE8748	specific	Young	0	K
LTR-TE8776	specific	Young	0	K
LTR-TE8805	specific	Young	1	K
LTR-TE8822	specific	Young	0	K
LTR-TE8825	specific	Young	0.1227873	K
LTR-TE8964	specific	Young	1	K
LTR-TE9004	specific	Young	0	K
LTR-TE9051	specific	Young	0	K
LTR-TE9077	specific	Young	0	K
LTR-TE9089	specific	Young	0	K
LTR-TE9090	specific	Young	0	K
LTR-TE9091	specific	Young	0	K
LTR-TE9103	specific	Young	0	K
LTR-TE9218	specific	Young	0	K
LTR-TE9221	specific	Young	0	K
LTR-TE9248	specific	Young	0.4861158	K
LTR-TE9254	specific	Young	0	K
LTR-TE9264	specific	Young	1	K
LTR-TE9274	specific	Young	0	K
LTR-TE9275	specific	Young	0	K
LTR-TE9342	specific	Young	0	K
LTR-TE9394	specific	Young	0	K
LTR-TE9408	specific	Young	0	K
LTR-TE9469	specific	Young	0	K
LTR-TE9478	specific	Young	0	K
LTR-TE9503	specific	Young	0	K
LTR-TE9519	specific	Young	0	K
LTR-TE9543	specific	Young	0	K
LTR-TE9635	specific	Young	0	K
LTR-TE9657	specific	Young	0	K
LTR-TE8470	specific	Young	0	K
LTR-TE8471	specific	Young	0	K
LTR-TE8475	specific	Young	0	K
LTR-TE8477	specific	Young	0	K
LTR-TE8482	specific	Young	0	K
LTR-TE8483	specific	Young	0	K
LTR-TE8494	specific	Young	0	K
LTR-TE8495	specific	Young	0	K
LTR-TE8502	specific	Young	0	K
LTR-TE8503	specific	Young	0	K
LTR-TE8505	specific	Young	0	K
LTR-TE8508	specific	Young	0	K
LTR-TE8512	specific	Young	0	K
LTR-TE8513	specific	Young	0	K
LTR-TE8521	specific	Young	0	K
LTR-TE8527	specific	Young	0	K
LTR-TE8532	specific	Young	0	K
LTR-TE8533	specific	Young	0	K
LTR-TE8534	specific	Young	0	K
LTR-TE8535	specific	Young	0	K
LTR-TE8539	specific	Young	0	K
LTR-TE8540	specific	Young	0	K
LTR-TE8543	specific	Young	0	K
LTR-TE8546	specific	Young	0	K
LTR-TE8547	specific	Young	0	K
LTR-TE8557	specific	Young	0	K
LTR-TE8563	specific	Young	0	K
LTR-TE8565	specific	Young	0	K
LTR-TE8583	specific	Young	0	K
LTR-TE8585	specific	Young	0	K
LTR-TE8589	specific	Young	0	K
LTR-TE8596	specific	Young	0	K
LTR-TE8601	specific	Young	0	K
LTR-TE8604	specific	Young	0	K
LTR-TE8613	specific	Young	0	K
LTR-TE8614	specific	Young	0	K
LTR-TE8624	specific	Young	1	K
LTR-TE8625	specific	Young	0.1682187	K
LTR-TE8628	specific	Young	0	K
LTR-TE8646	specific	Young	0	K
LTR-TE8648	specific	Young	0	K
LTR-TE8651	specific	Young	0	K
LTR-TE8657	specific	Young	0	K
LTR-TE8686	specific	Young	0	K
LTR-TE8688	specific	Young	0	K
LTR-TE8702	specific	Young	0	K
LTR-TE8703	specific	Young	0	K
LTR-TE8705	specific	Young	0	K
LTR-TE8707	specific	Young	0	K
LTR-TE8713	specific	Young	0	K
LTR-TE8715	specific	Young	0	K
LTR-TE8716	specific	Young	0	K
LTR-TE8718	specific	Young	0	K
LTR-TE8723	specific	Young	0	K
LTR-TE8730	specific	Young	0	K
LTR-TE8743	specific	Young	0	K
LTR-TE8759	specific	Young	0	K
LTR-TE8763	specific	Young	0	K
LTR-TE8767	specific	Young	0	K
LTR-TE8778	specific	Young	0	K
LTR-TE8779	specific	Young	0	K
LTR-TE8782	specific	Young	0	K
LTR-TE8790	specific	Young	0	K
LTR-TE8793	specific	Young	0	K
LTR-TE8797	specific	Young	0	K
LTR-TE8798	specific	Young	0	K
LTR-TE8799	specific	Young	0	K
LTR-TE8801	specific	Young	0	K
LTR-TE8802	specific	Young	0	K
LTR-TE8804	specific	Young	1	K
LTR-TE8806	specific	Young	0.5921053	K
LTR-TE8809	specific	Young	0.9914901	K
LTR-TE8810	specific	Young	0	K
LTR-TE8812	specific	Young	0	K
LTR-TE8813	specific	Young	0	K
LTR-TE8817	specific	Young	0	K
LTR-TE8820	specific	Young	1	K
LTR-TE8823	specific	Young	0	K
LTR-TE8829	specific	Young	0	K
LTR-TE8832	specific	Young	0	K
LTR-TE8837	specific	Young	0	K
LTR-TE8840	specific	Young	0	K
LTR-TE8844	specific	Young	0	K
LTR-TE8847	specific	Young	0	K
LTR-TE8848	specific	Young	0	K
LTR-TE8850	specific	Young	1	K
LTR-TE8851	specific	Young	1	K
LTR-TE8853	specific	Young	0	K
LTR-TE8858	specific	Young	0	K
LTR-TE8860	specific	Young	0	K
LTR-TE8874	specific	Young	1	K
LTR-TE8878	specific	Young	0	K
LTR-TE8879	specific	Young	0	K
LTR-TE8880	specific	Young	1	K
LTR-TE8888	specific	Young	0	K
LTR-TE8893	specific	Young	0	K
LTR-TE8894	specific	Young	0	K
LTR-TE8895	specific	Young	0	K
LTR-TE8900	specific	Young	0	K
LTR-TE8902	specific	Young	0	K
LTR-TE8909	specific	Young	0	K
LTR-TE8911	specific	Young	0	K
LTR-TE8913	specific	Young	0	K
LTR-TE8918	specific	Young	0	K
LTR-TE8921	specific	Young	0	K
LTR-TE8922	specific	Young	0	K
LTR-TE8927	specific	Young	0	K
LTR-TE8934	specific	Young	0	K
LTR-TE8940	specific	Young	0	K
LTR-TE8944	specific	Young	0	K
LTR-TE8956	specific	Young	0	K
LTR-TE8962	specific	Young	0	K
LTR-TE8965	specific	Young	0.8081675	K
LTR-TE8968	specific	Young	0	K
LTR-TE8969	specific	Young	0	K
LTR-TE8972	specific	Young	0	K
LTR-TE8978	specific	Young	0	K
LTR-TE8986	specific	Young	0	K
LTR-TE8987	specific	Young	0	K
LTR-TE8989	specific	Young	0	K
LTR-TE8990	specific	Young	0	K
LTR-TE8991	specific	Young	0	K
LTR-TE8992	specific	Young	0	K
LTR-TE8994	specific	Young	0	K
LTR-TE8995	specific	Young	0	K
LTR-TE8996	specific	Young	0	K
LTR-TE9000	specific	Young	0.5588671	K
LTR-TE9008	specific	Young	1	K
LTR-TE9009	specific	Young	0	K
LTR-TE9015	specific	Young	0	K
LTR-TE9025	specific	Young	0	K
LTR-TE9034	specific	Young	0	K
LTR-TE9039	specific	Young	1	K
LTR-TE9040	specific	Young	1	K
LTR-TE9041	specific	Young	1	K
LTR-TE9042	specific	Young	1	K
LTR-TE9044	specific	Young	0	K
LTR-TE9048	specific	Young	0	K
LTR-TE9049	specific	Young	0	K
LTR-TE9052	specific	Young	0	K
LTR-TE9053	specific	Young	0	K
LTR-TE9060	specific	Young	0	K
LTR-TE9066	specific	Young	0	K
LTR-TE9067	specific	Young	0	K
LTR-TE9068	specific	Young	0	K
LTR-TE9070	specific	Young	0	K
LTR-TE9071	specific	Young	0	K
LTR-TE9072	specific	Young	0	K
LTR-TE9081	specific	Young	0	K
LTR-TE9092	specific	Young	0	K
LTR-TE9104	specific	Young	0	K
LTR-TE9111	specific	Young	0	K
LTR-TE9113	specific	Young	0	K
LTR-TE9117	specific	Young	0	K
LTR-TE9122	specific	Young	0	K
LTR-TE9123	specific	Young	0	K
LTR-TE9124	specific	Young	0	K
LTR-TE9128	specific	Young	0	K
LTR-TE9133	specific	Young	0	K
LTR-TE9134	specific	Young	0	K
LTR-TE9135	specific	Young	0	K
LTR-TE9138	specific	Young	0	K
LTR-TE9140	specific	Young	1	K
LTR-TE9143	specific	Young	0	K
LTR-TE9151	specific	Young	0	K
LTR-TE9154	specific	Young	0	K
LTR-TE9158	specific	Young	0	K
LTR-TE9166	specific	Young	0	K
LTR-TE9168	specific	Young	0	K
LTR-TE9177	specific	Young	0	K
LTR-TE9179	specific	Young	0	K
LTR-TE9181	specific	Young	0	K
LTR-TE9184	specific	Young	1	K
LTR-TE9199	specific	Young	0	K
LTR-TE9200	specific	Young	0	K
LTR-TE9209	specific	Young	0	K
LTR-TE9212	specific	Young	0	K
LTR-TE9215	specific	Young	0	K
LTR-TE9219	specific	Young	0	K
LTR-TE9226	specific	Young	0	K
LTR-TE9230	specific	Young	0	K
LTR-TE9231	specific	Young	0	K
LTR-TE9233	specific	Young	0	K
LTR-TE9242	specific	Young	0	K
LTR-TE9244	specific	Young	0	K
LTR-TE9245	specific	Young	0	K
LTR-TE9246	specific	Young	0	K
LTR-TE9261	specific	Young	0	K
LTR-TE9272	specific	Young	0	K
LTR-TE9273	specific	Young	0	K
LTR-TE9278	specific	Young	0	K
LTR-TE9279	specific	Young	0	K
LTR-TE9282	specific	Young	0	K
LTR-TE9290	specific	Young	0	K
LTR-TE9296	specific	Young	0	K
LTR-TE9300	specific	Young	0	K
LTR-TE9303	specific	Young	0	K
LTR-TE9308	specific	Young	0	K
LTR-TE9313	specific	Young	0	K
LTR-TE9314	specific	Young	0	K
LTR-TE9316	specific	Young	1	K
LTR-TE9319	specific	Young	0	K
LTR-TE9323	specific	Young	0	K
LTR-TE9324	specific	Young	0	K
LTR-TE9333	specific	Young	1	K
LTR-TE9341	specific	Young	0	K
LTR-TE9346	specific	Young	0	K
LTR-TE9353	specific	Young	0	K
LTR-TE9357	specific	Young	0	K
LTR-TE9361	specific	Young	0	K
LTR-TE9363	specific	Young	0	K
LTR-TE9364	specific	Young	1	K
LTR-TE9366	specific	Young	0	K
LTR-TE9369	specific	Young	0	K
LTR-TE9377	specific	Young	0	K
LTR-TE9386	specific	Young	0	K
LTR-TE9387	specific	Young	0	K
LTR-TE9389	specific	Young	0	K
LTR-TE9390	specific	Young	0	K
LTR-TE9392	specific	Young	0.5019378	K
LTR-TE9396	specific	Young	0	K
LTR-TE9402	specific	Young	0	K
LTR-TE9414	specific	Young	0	K
LTR-TE9422	specific	Young	0	K
LTR-TE9423	specific	Young	1	K
LTR-TE9428	specific	Young	0	K
LTR-TE9431	specific	Young	0	K
LTR-TE9432	specific	Young	0	K
LTR-TE9443	specific	Young	0	K
LTR-TE9444	specific	Young	0	K
LTR-TE9462	specific	Young	1	K
LTR-TE9470	specific	Young	0	K
LTR-TE9482	specific	Young	0	K
LTR-TE9483	specific	Young	0	K
LTR-TE9486	specific	Young	0	K
LTR-TE9488	specific	Young	0	K
LTR-TE9493	specific	Young	0	K
LTR-TE9495	specific	Young	0	K
LTR-TE9497	specific	Young	0	K
LTR-TE9508	specific	Young	0	K
LTR-TE9509	specific	Young	0	K
LTR-TE9511	specific	Young	0	K
LTR-TE9515	specific	Young	0	K
LTR-TE9517	specific	Young	0	K
LTR-TE9520	specific	Young	0	K
LTR-TE9521	specific	Young	1	K
LTR-TE9558	specific	Young	0	K
LTR-TE9560	specific	Young	0	K
LTR-TE9565	specific	Young	0	K
LTR-TE9568	specific	Young	0	K
LTR-TE9569	specific	Young	0	K
LTR-TE9571	specific	Young	0	K
LTR-TE9575	specific	Young	0	K
LTR-TE9579	specific	Young	0	K
LTR-TE9581	specific	Young	0	K
LTR-TE9584	specific	Young	0	K
LTR-TE9587	specific	Young	0	K
LTR-TE9588	specific	Young	0	K
LTR-TE9602	specific	Young	0	K
LTR-TE9610	specific	Young	0	K
LTR-TE9614	specific	Young	0	K
LTR-TE9621	specific	Young	0	K
