index	FPKM	status	genome
Grot_07G002950.1	0.0	A	K
Grot_07G002960.1	2.703059	A	K
Grot_07G002970.1	0.040178	A	K
Grot_07G002980.1	0.0	A	K
Grot_07G002990.1	0.643678	A	K
Grot_07G003000.1	15.795885	A	K
Grot_07G003010.1	0.0	A	K
Grot_07G003020.1	0.0	A	K
Grot_07G003030.1	54.091129	A	K
Grot_07G003040.1	1.984057	A	K
Grot_07G003050.1	2.844369	A	K
Grot_07G003060.1	16.831549	A	K
Grot_07G003070.1	66.578026	A	K
Grot_07G003080.1	17.798525	A	K
Grot_07G003100.1	23.895422	A	K
Grot_07G003110.1	4.028075	A	K
Grot_07G003120.1	0.0	A	K
Grot_07G003130.1	0.000000	A	K
Grot_07G003140.1	1.932145	A	K
Grot_07G003150.1	13.169978	A	K
Grot_07G003160.1	15.723298	A	K
Grot_07G003170.1	0.000000	A	K
Grot_07G003180.1	140.522125	A	K
Grot_07G003190.1	3.115420	A	K
Grot_07G003200.1	6.579673	A	K
Grot_07G003210.1	20.926014	A	K
Grot_07G003220.1	0.635216	A	K
Grot_07G003230.1	2.258865	A	K
Grot_07G003240.1	1.444647	A	K
Grot_07G003250.1	353.728973	A	K
Grot_07G003260.1	5.697733	A	K
Grot_07G003270.1	9.556083	A	K
Grot_07G003280.1	16.974352	A	K
Grot_07G003290.1	1.595810	A	K
Grot_07G003300.1	1.382210	A	K
Grot_07G003310.1	16.156475	A	K
Grot_07G003320.1	0.505339	A	K
Grot_07G003330.1	26.180986	A	K
Grot_07G003340.1	0.0	A	K
Grot_07G003350.1	1.378719	A	K
Grot_07G003360.1	29.247244	A	K
Grot_07G003370.1	17.794203	A	K
Grot_07G003380.1	0.499856	A	K
Grot_07G003390.1	5.632690	A	K
Grot_07G003400.1	0.0	A	K
Grot_07G003480.1	67.126869	A	K
Grot_07G003490.1	0.517268	A	K
Grot_07G003500.1	10.617839	A	K
Grot_07G003510.1	0.568874	A	K
Grot_07G003520.1	436.796356	A	K
Grot_07G003530.1	41.907547	A	K
Grot_07G003540.1	11.236912	A	K
Grot_07G003560.1	18.411520	A	K
Grot_07G003570.1	0.0	A	K
Grot_07G003580.1	14.155528	A	K
Grot_07G003590.1	39.160957	A	K
Grot_07G003600.1	26.604771	A	K
Grot_07G003610.1	9.324327	A	K
Grot_07G003620.1	0.002006	A	K
Grot_07G003630.1	34.661457	A	K
Grot_07G003640.1	21.485380	A	K
Grot_07G003650.1	39.578209	A	K
Grot_07G003660.1	13.345807	A	K
Grot_07G003670.1	5.596374	A	K
Grot_07G003680.1	0.636690	A	K
Grot_07G003690.1	21.979971	A	K
Grot_07G003700.1	123.445435	A	K
Grot_07G003710.1	16.192671	A	K
Grot_07G003730.1	3.244805	A	K
Grot_07G003740.1	0.917953	A	K
Grot_07G003750.1	31.069246	A	K
Grot_07G003760.1	22.043219	A	K
Grot_07G003770.1	52.503025	A	K
Grot_07G003780.1	10.461524	A	K
Grot_07G003790.1	0.000000	A	K
Grot_07G003800.1	0.000000	A	K
Grot_07G003810.1	0.000000	A	K
Grot_07G003820.1	0.137637	A	K
Grot_07G003830.1	0.000000	A	K
Grot_07G003840.1	0.000000	A	K
Grot_07G003850.1	10.701711	A	K
Grot_07G003860.1	28.777946	A	K
Grot_07G003870.1	47.649567	A	K
Grot_07G003880.1	124.592392	A	K
Grot_07G003890.1	14.018850	A	K
Grot_07G003900.1	9.530725	A	K
Grot_07G003910.1	14.755411	A	K
Grot_07G003920.1	6.466278	A	K
Grot_07G003930.1	5.456738	A	K
Grot_07G003940.1	49.694382	A	K
Grot_07G003950.1	5.581428	A	K
Grot_07G003960.1	59.053329	A	K
Grot_07G003970.1	5.474454	A	K
Grot_07G003980.1	26.069775	A	K
Grot_07G003990.1	4.905226	A	K
Grot_07G004000.1	0.0	A	K
Grot_07G004010.1	16.495991	A	K
Grot_07G004020.1	0.672432	A	K
Grot_07G004030.1	1.257301	A	K
Grot_07G004040.1	0.729092	A	K
Grot_07G004050.1	0.132129	A	K
Grot_07G004060.1	0.0	A	K
Grot_07G004070.1	0.0	A	K
Grot_07G004080.1	6.452430	A	K
Grot_07G004090.1	7.110134	A	K
Grot_07G004100.1	0.0	A	K
Grot_07G004110.1	6.207640	A	K
Grot_07G004120.1	1.320855	A	K
Grot_07G004130.1	12.619863	A	K
Grot_07G004140.1	26.131693	A	K
Grot_07G004150.1	1.663519	A	K
Grot_07G004160.1	6.329808	A	K
Grot_07G004170.1	8.708982	A	K
Grot_07G004180.1	0.000000	A	K
Grot_07G004190.1	12.924083	A	K
Grot_07G004200.1	2.656334	A	K
Grot_07G004210.1	22.813709	A	K
Grot_07G004220.1	60.220222	A	K
Grot_07G004230.1	44.950779	A	K
Grot_07G004240.1	46.360668	A	K
Grot_07G004250.1	11.863786	A	K
Grot_07G004260.1	8.607295	A	K
Grot_07G004270.1	10.085465	A	K
Grot_07G004280.1	1.425001	A	K
Grot_07G004290.1	0.0	A	K
Grot_07G004300.1	34.105370	A	K
Grot_07G004310.1	0.0	A	K
Grot_07G004320.1	0.0	A	K
Grot_07G004330.1	0.346040	A	K
Grot_07G004340.1	2.502497	A	K
Grot_07G004350.1	27.063704	A	K
Grot_07G004360.1	26.903967	A	K
Grot_07G004370.1	13.533275	A	K
Grot_07G004380.1	0.0	A	K
Grot_07G004410.1	12.704790	A	K
Grot_07G004420.1	7.135486	A	K
Grot_07G004430.1	26.813671	A	K
Grot_07G004440.1	10.483320	A	K
Grot_07G004450.1	1.262445	A	K
Grot_07G004460.1	10.530634	A	K
Grot_07G004470.1	0.443141	A	K
Grot_07G004490.1	8.916487	A	K
Grot_07G004500.1	0.0	A	K
Grot_07G004510.1	4.161588	A	K
Grot_07G004520.1	43.211052	A	K
Grot_07G004530.1	33.369797	A	K
Grot_07G004540.1	23.517204	A	K
Grot_07G004550.1	0.158148	A	K
Grot_07G004560.1	0.000000	A	K
Grot_07G004570.1	12.808311	A	K
Grot_07G004580.1	15.722116	A	K
Grot_07G004590.1	11.680872	A	K
Grot_07G004600.1	3.248095	A	K
Grot_07G004610.1	9.312383	A	K
Grot_07G004620.1	162.813461	A	K
Grot_07G004630.1	18.441587	A	K
Grot_07G004640.1	3.874229	A	K
Grot_07G004650.1	2.582263	A	K
Grot_07G004660.1	25.312202	A	K
Grot_07G004670.1	13.352988	A	K
Grot_07G004680.1	6.435591	A	K
Grot_07G004690.1	8.977925	A	K
Grot_07G004700.1	0.000000	A	K
Grot_07G004710.1	1.762631	A	K
Grot_07G004720.1	0.0	A	K
Grot_07G004730.1	0.016096	A	K
Grot_07G004740.1	0.0	A	K
Grot_07G004750.1	0.409043	A	K
Grot_07G004770.1	154.352356	A	K
Grot_07G004780.1	14.979899	A	K
Grot_07G004790.1	9.496868	A	K
Grot_07G004800.1	18.844900	A	K
Grot_07G004810.1	0.0	A	K
Grot_07G004820.1	0.442667	A	K
Grot_07G004830.1	1.325757	A	K
Grot_07G004840.1	0.0	A	K
Grot_07G004850.1	0.0	A	K
Grot_07G004860.1	36.767387	A	K
Grot_07G004870.1	0.480863	A	K
Grot_07G004880.1	21.136692	A	K
Grot_07G004890.1	0.0	A	K
Grot_07G004900.1	0.062829	A	K
Grot_07G004910.1	0.0	A	K
Grot_07G004920.1	0.0	A	K
Grot_07G004930.1	0.000000	A	K
Grot_07G004940.1	1.889702	A	K
Grot_07G004950.1	127.951225	A	K
Grot_07G004960.1	5.371366	A	K
Grot_07G004970.1	0.0	A	K
Grot_07G005000.1	26.607479	A	K
Grot_07G005010.1	5.143189	A	K
Grot_07G005020.1	4.307455	A	K
Grot_07G005030.1	7.436319	A	K
Grot_07G005040.1	0.049915	A	K
Grot_07G005050.1	0.000000	A	K
Grot_07G005060.1	0.000000	A	K
Grot_07G005070.1	16.428974	A	K
Grot_07G005080.1	9.327057	A	K
Grot_07G005090.1	6.018261	A	K
Grot_07G005130.1	3.648545	A	K
Grot_07G005140.1	0.0	A	K
Grot_07G005150.1	0.0	A	K
Grot_07G005160.1	10.797500	A	K
Grot_07G005170.1	4.837032	A	K
Grot_07G005180.1	0.0	A	K
Grot_07G005190.1	21.792332	A	K
Grot_07G005200.1	2.841674	A	K
Grot_07G005210.1	2.497291	A	K
Grot_07G005220.1	8.655382	A	K
Grot_07G005230.1	9.454175	A	K
Grot_07G005240.1	2.353919	A	K
Grot_07G005250.1	10.925447	A	K
Grot_07G005260.1	20.790468	A	K
Grot_07G005270.1	129.025177	A	K
Grot_07G005280.1	8.385410	A	K
Grot_07G005290.1	0.092194	A	K
Grot_07G005300.1	3.664671	A	K
Grot_07G005310.1	7.486025	A	K
Grot_07G005320.1	6.686237	A	K
Grot_07G005330.1	10.617617	A	K
Grot_07G005340.1	2.299632	A	K
Grot_07G005350.1	127.216736	A	K
Grot_07G005360.1	0.000000	A	K
Grot_07G005370.1	0.318356	A	K
Grot_07G005380.1	1.101551	A	K
Grot_07G005390.1	0.000000	A	K
Grot_07G005400.1	81.627235	A	K
Grot_07G005410.1	9.839979	A	K
Grot_07G005420.1	0.0	A	K
Grot_07G005430.1	0.0	A	K
Grot_07G005440.1	4.532896	A	K
Grot_07G005450.1	14.815352	A	K
Grot_07G005460.1	0.583565	A	K
Grot_07G005470.1	69.064194	A	K
Grot_07G005480.1	19.197977	A	K
Grot_07G005490.1	71.352837	A	K
Grot_07G005500.1	185.943756	A	K
Grot_07G005510.1	7.047163	A	K
Grot_07G005520.1	0.0	A	K
Grot_07G005530.1	0.0	A	K
Grot_07G005540.1	4.902970	A	K
Grot_07G005550.1	32.831406	A	K
Grot_07G005560.1	6.052441	A	K
Grot_07G005570.1	18.758268	A	K
Grot_07G005580.1	0.000000	A	K
Grot_07G005590.1	65.321106	A	K
Grot_07G005600.1	0.0	A	K
Grot_07G005610.1	62.730217	A	K
Grot_07G005620.1	70.809219	A	K
Grot_07G005630.1	0.0	A	K
Grot_07G005640.1	0.0	A	K
Grot_07G005650.1	10.518710	A	K
Grot_07G005660.1	119.718224	A	K
Grot_07G005670.1	7.805023	A	K
Grot_07G005700.1	0.999689	A	K
Grot_07G005710.1	0.0	A	K
Grot_07G005720.1	0.0	A	K
Grot_07G005730.1	8.989812	A	K
Grot_07G005740.1	0.0	A	K
Grot_07G005750.1	60.414505	A	K
Grot_07G005760.1	0.106969	A	K
Grot_07G005770.1	0.0	A	K
Grot_07G005780.1	0.578541	A	K
Grot_07G005790.1	5.150392	A	K
Grot_07G005800.1	0.045704	A	K
Grot_07G005810.1	33.177185	A	K
Grot_07G005820.1	14.206978	A	K
Grot_07G005830.1	5.511323	A	K
Grot_07G005840.1	53.350994	A	K
Grot_07G005850.1	14.235858	A	K
Grot_07G005860.1	1.209845	A	K
Grot_07G005870.1	27.389227	A	K
Grot_07G005880.1	0.278256	A	K
Grot_07G005890.1	0.302997	A	K
Grot_07G005900.1	4.021286	A	K
Grot_07G005910.1	0.000000	A	K
Grot_07G005920.1	46.870632	A	K
Grot_07G005930.1	0.0	A	K
Grot_07G005940.1	0.108509	A	K
Grot_07G005950.1	0.0	A	K
Grot_07G005960.1	0.000000	A	K
Grot_07G005970.1	9.945005	A	K
Grot_07G005980.1	15.877120	A	K
Grot_07G005990.1	6.250156	A	K
Grot_07G006000.1	19.838072	A	K
Grot_07G006010.1	0.155533	A	K
Grot_07G006020.1	4.654385	A	K
Grot_07G006030.1	12.977411	A	K
Grot_07G006040.1	35.250347	A	K
Grot_07G006050.1	5.650681	A	K
Grot_07G006060.1	42.119492	A	K
Grot_07G006070.1	12.428123	A	K
Grot_07G006080.1	14.730066	A	K
Grot_07G006090.1	0.072175	A	K
Grot_07G006100.1	21.547070	A	K
Grot_07G006110.1	0.0	A	K
Grot_07G006120.1	5.482384	A	K
Grot_07G006130.1	0.502748	A	K
Grot_07G006140.1	54.092152	A	K
Grot_07G006150.1	0.897661	A	K
Grot_07G006160.1	1.602588	A	K
Grot_07G006170.1	2.519403	A	K
Grot_07G006180.1	13.160535	A	K
Grot_07G006190.1	3.033224	A	K
Grot_07G006200.1	0.000000	A	K
Grot_07G006210.1	2.564337	A	K
Grot_07G006220.1	8.836312	A	K
Grot_07G006230.1	2.733682	A	K
Grot_07G006240.1	7.750422	A	K
Grot_07G006250.1	0.0	A	K
Grot_07G006260.1	13.325316	A	K
Grot_07G006270.1	5.348266	A	K
Grot_07G006280.1	15.041951	A	K
Grot_07G006290.1	6.093057	A	K
Grot_07G006300.1	0.222074	A	K
Grot_07G006310.1	4.275469	A	K
Grot_07G006320.1	0.336019	A	K
Grot_07G006330.1	187.982849	A	K
Grot_07G006340.1	9.894874	A	K
Grot_07G006350.1	5.858094	A	K
Grot_07G006360.1	11.890223	A	K
Grot_07G006370.1	38.021687	A	K
Grot_07G006380.1	9.596758	A	K
Grot_07G006390.1	146.564636	A	K
Grot_07G006400.1	0.095514	A	K
Grot_07G006410.1	0.0	A	K
Grot_07G006420.1	34.263401	A	K
Grot_07G006430.1	0.0	A	K
Grot_07G006440.1	0.0	A	K
Grot_07G006450.1	30.758820	A	K
Grot_07G006460.1	0.0	A	K
Grot_07G006470.1	0.063162	A	K
Grot_07G006480.1	5.827091	A	K
Grot_07G006490.1	0.834073	A	K
Grot_07G006500.1	0.615914	A	K
Grot_07G006510.1	10.540181	A	K
Grot_07G006520.1	17.193792	A	K
Grot_07G006530.1	15.776914	A	K
Grot_07G006540.1	0.0	A	K
Grot_07G006560.1	0.0	A	K
Grot_07G006570.1	87.455673	A	K
Grot_07G006580.1	0.0	A	K
Grot_07G006590.1	0.0	A	K
Grot_07G006600.1	0.169870	A	K
Grot_07G006610.1	0.0	A	K
Grot_07G006620.1	0.0	A	K
Grot_07G006630.1	0.000000	A	K
Grot_07G006640.1	2.147794	A	K
Grot_07G006650.1	37.924919	A	K
Grot_07G006660.1	21.323891	A	K
Grot_07G006670.1	7.913086	A	K
Grot_07G006680.1	9.182631	A	K
Grot_07G006690.1	10.068502	A	K
Grot_07G006700.1	0.0	A	K
Grot_07G006710.1	8.467516	A	K
Grot_07G006720.1	7.772641	A	K
Grot_07G006730.1	7.797577	A	K
Grot_07G006740.1	1.923236	A	K
Grot_07G006750.1	0.0	A	K
Grot_07G006760.1	9.495653	A	K
Grot_07G006770.1	0.000000	A	K
Grot_07G006780.1	39.553284	A	K
Grot_07G006790.1	0.491157	A	K
Grot_07G006800.1	7.883803	A	K
Grot_07G006810.1	0.000000	A	K
Grot_07G006820.1	16.586725	A	K
Grot_07G006830.1	23.826971	A	K
Grot_07G006840.1	0.0	A	K
Grot_07G006850.1	0.0	A	K
Grot_07G006860.1	1.042191	A	K
Grot_07G006870.1	19.484724	A	K
Grot_07G006880.1	16.363413	A	K
Grot_07G006890.1	0.0	A	K
Grot_07G006900.1	0.151078	A	K
Grot_07G006910.1	7.973521	A	K
Grot_07G006920.1	7.027903	A	K
Grot_07G006970.1	0.0	A	K
Grot_07G006980.1	0.0	A	K
Grot_07G007010.1	0.0	A	K
Grot_07G007020.1	11.601607	A	K
Grot_07G007030.1	1.353920	A	K
Grot_07G007040.1	0.234758	A	K
Grot_07G007050.1	0.0	A	K
Grot_07G007060.1	0.0	A	K
Grot_07G007070.1	0.0	A	K
Grot_07G007080.1	38.250694	A	K
Grot_07G007090.1	43.997265	A	K
Grot_07G007100.1	21.716274	A	K
Grot_07G007110.1	79.299828	A	K
Grot_07G007120.1	18.078142	A	K
Grot_07G007130.1	21.870602	A	K
Grot_07G007140.1	0.0	A	K
Grot_07G007150.1	1.513612	A	K
Grot_07G007160.1	3.239851	A	K
Grot_07G007170.1	15.858756	A	K
Grot_07G007180.1	0.051621	A	K
Grot_07G007190.1	3.211740	A	K
Grot_07G007200.1	12.667837	A	K
Grot_07G007210.1	1.364267	A	K
Grot_07G007220.1	3.852958	A	K
Grot_07G007230.1	0.0	B	K
Grot_07G007240.1	4.188104	A	K
Grot_07G007250.1	4.447917	A	K
Grot_07G007260.1	55.137897	A	K
Grot_07G007270.1	14.570425	A	K
Grot_07G007280.1	150.748169	A	K
Grot_07G007290.1	11.570375	A	K
Grot_07G007300.1	10.279287	A	K
Grot_07G007310.1	7.275505	A	K
Grot_07G007320.1	22.381050	A	K
Grot_07G007330.1	116.618385	A	K
Grot_07G007340.1	0.118951	A	K
Grot_07G007350.1	17.712053	A	K
Grot_07G007360.1	23.159086	A	K
Grot_07G007370.1	0.359662	A	K
Grot_07G007380.1	34.135456	A	K
Grot_07G007390.1	2.705667	A	K
Grot_07G007400.1	411.566772	A	K
Grot_07G007410.1	4.938454	A	K
Grot_07G007420.1	0.000000	A	K
Grot_07G007430.1	0.000000	A	K
Grot_07G007440.1	0.000000	A	K
Grot_07G007450.1	0.040178	A	K
Grot_07G007460.1	81.854164	A	K
Grot_07G007470.1	0.000000	A	K
Grot_07G007480.1	0.099362	A	K
Grot_07G007490.1	0.0	A	K
Grot_07G007500.1	27.023659	A	K
Grot_07G007510.1	0.609596	A	K
Grot_07G007520.1	17.545694	A	K
Grot_07G007530.1	1.504212	A	K
Grot_07G007540.1	142.697968	A	K
Grot_07G007550.1	14.246910	A	K
Grot_07G007560.1	0.0	A	K
Grot_07G007580.1	145.001282	A	K
Grot_07G007590.1	0.0	A	K
Grot_07G007600.1	18.427910	A	K
Grot_07G007610.1	14.246979	A	K
Grot_07G007620.1	17.373684	A	K
Grot_07G007630.1	0.0	A	K
Grot_07G007640.1	56.958717	A	K
Grot_07G007650.1	2.887823	A	K
Grot_07G007660.1	22.032471	A	K
Grot_07G007670.1	25.143810	A	K
Grot_07G007680.1	84.339996	A	K
Grot_07G007690.1	11.190027	A	K
Grot_07G007700.1	14.683853	A	K
Grot_07G007710.1	20.742119	A	K
Grot_07G007720.1	27.802582	A	K
Grot_07G007730.1	20.586372	A	K
Grot_07G007740.1	39.326801	A	K
Grot_07G007750.1	0.064892	A	K
Grot_07G007760.1	0.000000	A	K
Grot_07G007770.1	0.000000	A	K
Grot_07G007780.1	16.801371	A	K
Grot_07G007790.1	2.266593	A	K
Grot_07G007800.1	19.825985	A	K
Grot_07G007810.1	2.386401	A	K
Grot_07G007820.1	17.987576	A	K
Grot_07G007830.1	0.000000	A	K
Grot_07G007840.1	1.904979	A	K
Grot_07G007850.1	0.738242	A	K
Grot_07G007860.1	0.0	A	K
Grot_07G007870.1	38.553894	A	K
Grot_07G007880.1	2.835485	A	K
Grot_07G007890.1	210.674530	A	K
Grot_07G007900.1	5.554828	A	K
Grot_07G007910.1	0.260790	A	K
Grot_07G007920.1	38.012424	A	K
Grot_07G007930.1	0.000000	A	K
Grot_07G007940.1	5.649351	A	K
Grot_07G007950.1	3.568754	A	K
Grot_07G007960.1	0.000000	A	K
Grot_07G007970.1	26.222784	A	K
Grot_07G007980.1	11.421406	A	K
Grot_07G007990.1	30.646799	A	K
Grot_07G008000.1	2.301678	A	K
Grot_07G008010.1	4.679821	A	K
Grot_07G008020.1	19.312281	A	K
Grot_07G008030.1	9.308094	A	K
Grot_07G008040.1	0.0	A	K
Grot_07G008050.1	0.0	A	K
Grot_07G008060.1	0.0	A	K
Grot_07G008070.1	1.649581	A	K
Grot_07G008080.1	6.441772	A	K
Grot_07G008090.1	39.828663	A	K
Grot_07G008100.1	2.120472	A	K
Grot_07G008110.1	7.745604	A	K
Grot_07G008120.1	0.0	A	K
Grot_07G008130.1	0.0	A	K
Grot_07G008140.1	26.036339	A	K
Grot_07G008150.1	7.488002	A	K
Grot_07G008160.1	10.528086	A	K
Grot_07G008170.1	0.0	A	K
Grot_07G008200.1	0.150866	A	K
Grot_07G008210.1	15.080905	A	K
Grot_07G008220.1	20.294243	A	K
Grot_07G008230.1	13.491112	A	K
Grot_07G008240.1	106.229568	A	K
Grot_07G008250.1	52.272789	A	K
Grot_07G008260.1	13.847342	A	K
Grot_07G008270.1	2.530919	A	K
Grot_07G008280.1	10.593094	A	K
Grot_07G008290.1	7.983913	A	K
Grot_07G008300.1	15.786024	A	K
Grot_07G008310.1	68.759766	A	K
Grot_07G008320.1	4.517948	A	K
Grot_07G008330.1	12.302015	A	K
Grot_07G008340.1	7.403208	A	K
Grot_07G008350.1	0.0	A	K
Grot_07G008360.1	22.917591	A	K
Grot_07G008370.1	45.029064	A	K
Grot_07G008380.1	87.860092	A	K
Grot_07G008390.1	37.821114	A	K
Grot_07G008400.1	18.615461	A	K
Grot_07G008410.1	0.0	A	K
Grot_07G008420.1	0.0	A	K
Grot_07G008430.1	0.0	B	K
Grot_07G008440.1	0.0	B	K
Grot_07G008450.1	129.796082	A	K
Grot_07G008460.1	0.0	B	K
Grot_07G008470.1	0.134417	A	K
Grot_07G008480.1	0.0	A	K
Grot_07G008490.1	0.691844	A	K
Grot_07G008500.1	10.496377	A	K
Grot_07G008510.1	0.0	A	K
Grot_07G008520.1	0.0	A	K
Grot_07G008530.1	0.238838	A	K
Grot_07G008540.1	6.748781	A	K
Grot_07G008550.1	0.0	A	K
Grot_07G008560.1	20.682491	A	K
Grot_07G008570.1	0.0	A	K
Grot_07G008580.1	22.277739	A	K
Grot_07G008590.1	14.369480	A	K
Grot_07G008600.1	8.945364	A	K
Grot_07G008610.1	46.163441	A	K
Grot_07G008620.1	6.909420	A	K
Grot_07G008630.1	1.330234	A	K
Grot_07G008640.1	14.604917	A	K
Grot_07G008650.1	16.618637	A	K
Grot_07G008660.1	10.781465	A	K
Grot_07G008670.1	17.130968	A	K
Grot_07G008680.1	0.0	A	K
Grot_07G008690.1	0.0	A	K
Grot_07G008700.1	0.0	A	K
Grot_07G008710.1	2.303361	A	K
Grot_07G008720.1	16.630207	A	K
Grot_07G008730.1	0.0	A	K
Grot_07G008740.1	8.646975	A	K
Grot_07G008750.1	0.0	A	K
Grot_07G008770.1	0.0	A	K
Grot_07G008780.1	0.000000	A	K
Grot_07G008790.1	0.000000	A	K
Grot_07G008800.1	0.000000	A	K
Grot_07G008810.1	0.194522	A	K
Grot_07G008820.1	31.739586	A	K
Grot_07G008830.1	33.917133	A	K
Grot_07G008840.1	0.0	B	K
Grot_07G008850.1	0.0	B	K
Grot_07G008860.1	0.284032	B	K
Grot_07G008870.1	0.0	B	K
Grot_07G008880.1	0.828213	B	K
Grot_07G008890.1	0.0	B	K
Grot_07G008900.1	0.0	B	K
Grot_07G008910.1	0.0	B	K
Grot_07G008920.1	20.474543	A	K
Grot_07G008930.1	0.0	A	K
Grot_07G008940.1	0.0	A	K
Grot_07G008950.1	0.0	A	K
Grot_07G008960.1	0.0	A	K
Grot_07G008970.1	0.0	A	K
Grot_07G008980.1	0.0	A	K
Grot_07G008990.1	15.267217	A	K
Grot_07G009000.1	4.064903	A	K
Grot_07G009010.1	0.0	A	K
Grot_07G009020.1	40.635529	A	K
Grot_07G009030.1	3.069718	A	K
Grot_07G009040.1	4.327580	A	K
Grot_07G009050.1	6.503717	A	K
Grot_07G009060.1	112.565239	A	K
Grot_07G009070.1	5.544635	A	K
Grot_07G009080.1	134.928497	A	K
Grot_07G009090.1	0.312091	A	K
Grot_07G009100.1	5.922747	A	K
Grot_07G009110.1	44.362328	A	K
Grot_07G009120.1	145.199188	A	K
Grot_07G009130.1	0.0	A	K
Grot_07G009140.1	30.101814	A	K
Grot_07G009160.1	0.0	A	K
Grot_07G009180.1	0.407006	A	K
Grot_07G009190.1	0.0	A	K
Grot_07G009200.1	0.042405	A	K
Grot_07G009210.1	0.0	A	K
Grot_07G009220.1	0.0	A	K
Grot_07G009230.1	2.380131	A	K
Grot_07G009240.1	12.248927	A	K
Grot_07G009250.1	1.892516	A	K
Grot_07G009260.1	0.0	A	K
Grot_07G009270.1	30.428270	A	K
Grot_07G009280.1	28.406651	A	K
Grot_07G009290.1	71.673218	A	K
Grot_07G009300.1	31.243597	A	K
Grot_07G009310.1	0.124667	A	K
Grot_07G009320.1	16.457340	A	K
Grot_07G009330.1	0.0	B	K
Grot_07G009340.1	0.0	B	K
Grot_07G009370.1	15.581961	A	K
Grot_07G009380.1	0.278860	A	K
Grot_07G009420.1	1.191407	A	K
Grot_07G009430.1	36.347576	A	K
Grot_07G009440.1	0.0	A	K
Grot_07G009450.1	1.883832	A	K
Grot_07G009460.1	1.517919	A	K
Grot_07G009470.1	42.401848	A	K
Grot_07G009480.1	0.372207	A	K
Grot_07G009490.1	0.364589	A	K
Grot_07G009500.1	5.590287	A	K
Grot_07G009510.1	11.486215	A	K
Grot_07G009520.1	10.601582	A	K
Grot_07G009530.1	19.622360	A	K
Grot_07G009540.1	55.357273	A	K
Grot_07G009550.1	4.198848	A	K
Grot_07G009560.1	24.012007	A	K
Grot_07G009570.1	1.607703	A	K
Grot_07G009580.1	22.608652	A	K
Grot_07G009590.1	12.024274	A	K
Grot_07G009600.1	0.000000	A	K
Grot_07G009610.1	9.370885	A	K
Grot_07G009620.1	2.658791	A	K
Grot_07G009630.1	1.316433	A	K
Grot_07G009640.1	205.310226	A	K
Grot_07G009650.1	6.511457	A	K
Grot_07G009660.1	410.437683	A	K
Grot_07G009670.1	0.217258	A	K
Grot_07G009680.1	9.320627	A	K
Grot_07G009690.1	51.620979	A	K
Grot_07G009700.1	0.667465	A	K
Grot_07G009710.1	0.593607	A	K
Grot_07G009720.1	0.0	A	K
Grot_07G009730.1	0.0	A	K
Grot_07G009740.1	5.718083	A	K
Grot_07G009750.1	0.0	A	K
Grot_07G009760.1	135.816299	A	K
Grot_07G009770.1	17.884665	A	K
Grot_07G009780.1	2.091781	A	K
Grot_07G009790.1	0.0	A	K
Grot_07G009800.1	0.0	A	K
Grot_07G009810.1	0.0	A	K
Grot_07G009820.1	0.0	A	K
Grot_07G009830.1	0.408500	A	K
Grot_07G009840.1	0.182179	A	K
Grot_07G009850.1	3.963826	A	K
Grot_07G009860.1	27.256226	A	K
Grot_07G009870.1	0.107775	A	K
Grot_07G009880.1	10.356203	A	K
Grot_07G009890.1	98.558907	A	K
Grot_07G009900.1	0.000000	A	K
Grot_07G009910.1	214.946091	A	K
Grot_07G009930.1	0.0	A	K
Grot_07G009940.1	0.0	A	K
Grot_07G009960.1	7.304864	A	K
Grot_07G009970.1	15.842096	A	K
Grot_07G009980.1	8.976953	A	K
Grot_07G009990.1	4.619930	A	K
Grot_07G010000.1	10.011646	A	K
Grot_07G010010.1	15.474519	A	K
Grot_07G010020.1	0.0	A	K
Grot_07G010030.1	0.0	A	K
Grot_07G010040.1	5.620984	A	K
Grot_07G010050.1	15.081248	A	K
Grot_07G010060.1	5.073744	A	K
Grot_07G010070.1	21.405367	A	K
Grot_07G010080.1	0.0	A	K
Grot_07G010090.1	0.0	A	K
Grot_07G010100.1	0.0	A	K
Grot_07G010110.1	0.0	A	K
Grot_07G010120.1	0.0	B	K
Grot_07G010130.1	0.0	B	K
Grot_07G010140.1	0.696820	A	K
Grot_07G010150.1	2.511670	A	K
Grot_07G010160.1	9.503987	A	K
Grot_07G010170.1	40.007980	A	K
Grot_07G010180.1	30.401411	A	K
Grot_07G010190.1	0.694040	A	K
Grot_07G010200.1	0.0	A	K
Grot_07G010210.1	9.201889	A	K
Grot_07G010220.1	24.249033	A	K
Grot_07G010230.1	1.015869	A	K
Grot_07G010240.1	16.913795	A	K
Grot_07G010250.1	18.830713	A	K
Grot_07G010260.1	0.865758	A	K
Grot_07G010270.1	21.574324	A	K
Grot_07G010280.1	1.486387	A	K
Grot_07G010290.1	12.100573	A	K
Grot_07G010300.1	2.798184	A	K
Grot_07G010310.1	3.481610	A	K
Grot_07G010320.1	72.234451	A	K
Grot_07G010330.1	0.293160	A	K
Grot_07G010340.1	0.722069	A	K
Grot_07G010350.1	19.467638	A	K
Grot_07G010360.1	0.553260	A	K
Grot_07G010370.1	50.619102	A	K
Grot_07G010380.1	17.605465	A	K
Grot_07G010390.1	0.0	A	K
Grot_07G010400.1	5.210678	A	K
Grot_07G010410.1	0.000000	A	K
