index	FPKM	status	genome
Grai_01G020170	1.352849	AAB	D
Grai_01G011600	6.656102	AAB	D
Grai_01G020900	0.756179	AAB	D
Grai_01G021480	2.158623	AAB	D
Grai_01G021490	0	AAB	D
Grai_01G021510	8.362777	AAB	D
Grai_01G021630	0.172561	AAB	D
Grai_01G022430	0.14712	AAB	D
Grai_02G002230	0	AAB	D
Grai_02G002480	28.744534	AAB	D
Grai_02G004480	0	AAB	D
Grai_02G004560	0	AAB	D
Grai_02G004570	20.166735	AAB	D
Grai_02G004610	9.698756	AAB	D
Grai_02G004620	0.170248	AAB	D
Grai_02G004640	22.044876	AAB	D
Grai_02G005480	0.967561	AAB	D
Grai_02G005490	0	AAB	D
Grai_02G005500	3.317512	AAB	D
Grai_02G005530	29.587553	AAB	D
Grai_02G005550	22.956676	AAB	D
Grai_02G005560	27.230635	AAB	D
Grai_02G005590	7.103049	AAB	D
Grai_02G005600	13.711832	AAB	D
Grai_02G005630	194.089508	AAB	D
Grai_02G005650	161.558868	AAB	D
Grai_02G005660	11.652525	AAB	D
Grai_02G005670	17.204983	AAB	D
Grai_02G005680	16.803139	AAB	D
Grai_02G005690	0	AAB	D
Grai_02G005730	11.187457	AAB	D
Grai_02G005740	34.321556	AAB	D
Grai_02G005760	9.927724	AAB	D
Grai_02G005910	0.495047	AAB	D
Grai_02G005960	0	AAB	D
Grai_02G005970	31.068228	AAB	D
Grai_02G005980	9.783236	AAB	D
Grai_02G005990	0	AAB	D
Grai_02G006000	10.894514	AAB	D
Grai_02G006050	0.369831	AAB	D
Grai_02G006210	11.002775	AAB	D
Grai_02G006330	7.411393	AAB	D
Grai_02G006350	3.098512	AAB	D
Grai_02G006400	8.129625	AAB	D
Grai_02G006430	13.106613	AAB	D
Grai_02G006460	6.445891	AAB	D
Grai_02G006640	18.993872	AAB	D
Grai_02G006650	1.456952	AAB	D
Grai_02G006680	7.675656	AAB	D
Grai_02G006730	28.191399	AAB	D
Grai_02G006880	4.071019	AAB	D
Grai_02G006980	2.926455	AAB	D
Grai_02G007020	2.444185	AAB	D
Grai_02G007040	1.016268	AAB	D
Grai_02G007060	23.736258	AAB	D
Grai_02G007090	32.972782	AAB	D
Grai_02G007100	0.125101	AAB	D
Grai_02G007130	7.242453	AAB	D
Grai_02G007150	9.184442	AAB	D
Grai_02G007180	29.55286	AAB	D
Grai_02G007210	13.882782	AAB	D
Grai_02G007220	5.226498	AAB	D
Grai_02G007300	3.319891	AAB	D
Grai_02G007510	0.516332	AAB	D
Grai_02G007520	0	AAB	D
Grai_02G007610	12.36797	AAB	D
Grai_02G007950	30.121042	AAB	D
Grai_02G008000	1.363421	AAB	D
Grai_02G008020	22.449793	AAB	D
Grai_02G008040	19.043823	AAB	D
Grai_02G008060	22.297071	AAB	D
Grai_02G008400	30.948626	AAB	D
Grai_02G008440	8.115989	AAB	D
Grai_02G008450	17.293083	AAB	D
Grai_02G008460	44.994602	AAB	D
Grai_02G008490	0.159225	AAB	D
Grai_02G008580	3.158732	AAB	D
Grai_02G008980	0.912501	AAB	D
Grai_02G009380	15.454592	AAB	D
Grai_02G009470	10.717802	AAB	D
Grai_02G009500	12.581835	AAB	D
Grai_02G009540	0	AAB	D
Grai_02G009560	0.058917	AAB	D
Grai_02G009580	7.908062	AAB	D
Grai_02G009620	36.523018	AAB	D
Grai_02G010150	6.084883	AAB	D
Grai_02G010430	47.648609	AAB	D
Grai_02G010560	0.18647	AAB	D
Grai_02G010690	31.86562	AAB	D
Grai_02G010760	5.097597	AAB	D
Grai_02G010820	2.00098	AAB	D
Grai_02G010830	4.039579	AAB	D
Grai_02G011510	6.489317	AAB	D
Grai_02G011520	7.826963	AAB	D
Grai_02G011530	3.624275	AAB	D
Grai_02G011780	0.951589	AAB	D
Grai_02G011790	100.548027	AAB	D
Grai_02G011990	1.629342	AAB	D
Grai_02G012000	17.07696	AAB	D
Grai_02G012060	10.813513	AAB	D
Grai_02G013390	22.797186	AAB	D
Grai_02G013400	3.198983	AAB	D
Grai_02G013410	29.355267	AAB	D
Grai_02G013420	49.850815	AAB	D
Grai_02G013430	18.792915	AAB	D
Grai_02G013450	9.105831	AAB	D
Grai_02G013930	1.42509	AAB	D
Grai_02G013940	103.508942	AAB	D
Grai_02G013950	21.428656	AAB	D
Grai_02G013980	63.814713	AAB	D
Grai_02G014000	3.982043	AAB	D
Grai_02G014010	18.234398	AAB	D
Grai_02G014030	16.801592	AAB	D
Grai_02G014060	13.390764	AAB	D
Grai_02G014070	0	AAB	D
Grai_02G014100	16.942904	AAB	D
Grai_02G014210	0	AAB	D
Grai_02G014220	2.950846	AAB	D
Grai_02G014230	31.870258	AAB	D
Grai_02G014240	11.051723	AAB	D
Grai_02G014250	1.790346	AAB	D
Grai_02G014400	31.13015	AAB	D
Grai_02G014410	10.046322	AAB	D
Grai_02G014600	15.533381	AAB	D
Grai_02G014670	9.830329	AAB	D
Grai_02G014680	58.502655	AAB	D
Grai_02G014690	4.05464	AAB	D
Grai_02G014710	121.1633	AAB	D
Grai_02G014720	12.329653	AAB	D
Grai_02G014740	138.210876	AAB	D
Grai_02G014760	10.105014	AAB	D
Grai_02G014770	0.314141	AAB	D
Grai_02G014780	26.200886	AAB	D
Grai_02G014790	11.053006	AAB	D
Grai_02G014810	11.90632	AAB	D
Grai_02G015080	0	AAB	D
Grai_02G015110	1.235685	AAB	D
Grai_02G015120	22.76273	AAB	D
Grai_02G015140	0.387954	AAB	D
Grai_02G015150	0	AAB	D
Grai_02G015170	0.027571	AAB	D
Grai_02G015810	22.788616	AAB	D
Grai_02G015830	2.539891	AAB	D
Grai_03G007260	14.255519	AAB	D
Grai_03G007270	4.570953	AAB	D
Grai_03G007280	16.797302	AAB	D
Grai_03G007300	9.553708	AAB	D
Grai_03G007360	9.896326	AAB	D
Grai_03G007370	29.78548	AAB	D
Grai_03G007380	0.041885	AAB	D
Grai_03G007390	5.484127	AAB	D
Grai_03G007410	6.826551	AAB	D
Grai_03G007420	13.547755	AAB	D
Grai_03G007430	14.704823	AAB	D
Grai_03G007480	13.442621	AAB	D
Grai_03G007510	34.525223	AAB	D
Grai_03G007520	0	AAB	D
Grai_03G007530	13.944792	AAB	D
Grai_03G007560	2.721124	AAB	D
Grai_03G007570	25.719755	AAB	D
Grai_03G007590	54.097256	AAB	D
Grai_03G007600	15.217884	AAB	D
Grai_03G008160	11.106529	AAB	D
Grai_03G008940	19.510355	AAB	D
Grai_03G008960	0	AAB	D
Grai_03G008980	32.705662	AAB	D
Grai_03G008990	10.907086	AAB	D
Grai_03G009000	0	AAB	D
Grai_03G009040	5.147717	AAB	D
Grai_03G009060	1.471021	AAB	D
Grai_03G009070	49.311535	AAB	D
Grai_03G009080	26.177704	AAB	D
Grai_03G009570	1.261572	AAB	D
Grai_03G009600	4.591691	AAB	D
Grai_03G009610	31.056293	AAB	D
Grai_03G009640	8.229241	AAB	D
Grai_03G009650	3.302431	AAB	D
Grai_03G009730	0	AAB	D
Grai_03G009780	1.03107	AAB	D
Grai_03G009790	10.716656	AAB	D
Grai_03G009800	0	AAB	D
Grai_03G009810	18.980133	AAB	D
Grai_03G009860	8.214794	AAB	D
Grai_03G010040	9.107755	AAB	D
Grai_03G010140	85.840019	AAB	D
Grai_03G010150	15.101744	AAB	D
Grai_03G010160	6.212496	AAB	D
Grai_03G010170	0.309852	AAB	D
Grai_03G010180	0.104294	AAB	D
Grai_03G010190	0.569181	AAB	D
Grai_03G010200	13.029325	AAB	D
Grai_03G010210	7.593646	AAB	D
Grai_03G010230	6.705407	AAB	D
Grai_03G010250	18.786291	AAB	D
Grai_03G010260	5.520771	AAB	D
Grai_03G010270	5.568153	AAB	D
Grai_03G010300	11.456325	AAB	D
Grai_03G011120	0.287487	AAB	D
Grai_03G011180	1.619598	AAB	D
Grai_03G011340	24.243605	AAB	D
Grai_03G011350	14.747438	AAB	D
Grai_03G011360	9.861152	AAB	D
Grai_03G011400	34.657131	AAB	D
Grai_03G011410	0.527509	AAB	D
Grai_03G011480	0.751301	AAB	D
Grai_03G011530	12.511753	AAB	D
Grai_03G011560	10.041378	AAB	D
Grai_03G011570	50.29327	AAB	D
Grai_03G011580	41.145409	AAB	D
Grai_03G011590	0.278825	AAB	D
Grai_03G011640	0.907263	AAB	D
Grai_03G011680	35.886456	AAB	D
Grai_03G011750	3.650357	AAB	D
Grai_03G011760	1.817065	AAB	D
Grai_03G011820	14.538135	AAB	D
Grai_03G011880	7.564808	AAB	D
Grai_03G011910	21.879025	AAB	D
Grai_03G011920	0.023405	AAB	D
Grai_03G011970	36.019901	AAB	D
Grai_03G012050	9.326898	AAB	D
Grai_03G012060	2.010686	AAB	D
Grai_03G012070	22.647873	AAB	D
Grai_03G012080	69.542801	AAB	D
Grai_03G012090	0.64057	AAB	D
Grai_03G012100	12.755568	AAB	D
Grai_03G012110	5.766967	AAB	D
Grai_03G012140	17.264555	AAB	D
Grai_03G012150	34.686573	AAB	D
Grai_03G012210	0	AAB	D
Grai_03G012310	23.901787	AAB	D
Grai_03G012320	15.693213	AAB	D
Grai_03G012330	54.083939	AAB	D
Grai_03G012340	4.431694	AAB	D
Grai_03G012350	6.183483	AAB	D
Grai_03G012410	11.443503	AAB	D
Grai_03G012420	31.95858	AAB	D
Grai_03G012550	15.948678	AAB	D
Grai_03G012570	16.790842	AAB	D
Grai_03G012600	11.137691	AAB	D
Grai_03G012620	75.350616	AAB	D
Grai_03G012640	14.762985	AAB	D
Grai_03G012890	6.603845	AAB	D
Grai_03G012890	6.603845	AAB	D
Grai_03G013120	1.350502	AAB	D
Grai_03G013130	17.202087	AAB	D
Grai_03G013700	49.869522	AAB	D
Grai_03G013780	11.294608	AAB	D
Grai_03G013800	0.882735	AAB	D
Grai_03G013810	0.077702	AAB	D
Grai_03G013820	9.712301	AAB	D
Grai_03G014050	8.020507	AAB	D
Grai_03G014110	13.977991	AAB	D
Grai_03G014150	3.559544	AAB	D
Grai_03G014440	60.00391	AAB	D
Grai_03G014490	24.009836	AAB	D
Grai_03G014500	23.758289	AAB	D
Grai_03G014670	135.985352	AAB	D
Grai_03G014730	7.716566	AAB	D
Grai_03G014940	21.114561	AAB	D
Grai_03G015080	40.174915	AAB	D
Grai_03G015540	2.713461	AAB	D
Grai_03G015680	7.355767	AAB	D
Grai_03G015690	0.699259	AAB	D
Grai_03G015720	1.142178	AAB	D
Grai_03G015730	0.51296	AAB	D
Grai_03G015740	1.945273	AAB	D
Grai_03G015760	1.039235	AAB	D
Grai_03G015770	5.781066	AAB	D
Grai_03G016340	0	AAB	D
Grai_03G016370	0.249975	AAB	D
Grai_03G016380	16.968594	AAB	D
Grai_03G016390	13.398211	AAB	D
Grai_03G016400	10.945638	AAB	D
Grai_03G016430	21.582199	AAB	D
Grai_03G016440	0.072955	AAB	D
Grai_03G016450	6.160838	AAB	D
Grai_03G016460	1.570379	AAB	D
Grai_03G016480	164.405365	AAB	D
Grai_03G016490	0.067842	AAB	D
Grai_03G016500	9.163695	AAB	D
Grai_03G016510	10.399017	AAB	D
Grai_03G016520	0	AAB	D
Grai_03G016680	30.805202	AAB	D
Grai_03G016700	4.292973	AAB	D
Grai_03G016810	0.494538	AAB	D
Grai_03G016870	1.098636	AAB	D
Grai_03G016950	6.815537	AAB	D
Grai_03G016960	2.044071	AAB	D
Grai_03G016980	2.278435	AAB	D
Grai_03G016990	5.976173	AAB	D
Grai_03G017000	6.909546	AAB	D
Grai_03G017140	0	AAB	D
Grai_03G017180	4.25929	AAB	D
Grai_03G017190	2.6871	AAB	D
Grai_03G017250	24.043867	AAB	D
Grai_03G017280	0	AAB	D
Grai_03G017650	10.572047	AAB	D
Grai_03G017680	16.223835	AAB	D
Grai_03G017890	2.221613	AAB	D
Grai_03G017920	53.391716	AAB	D
Grai_03G018060	9.596634	AAB	D
Grai_03G018260	0.799824	AAB	D
Grai_03G018450	12.676041	AAB	D
Grai_03G018460	0.385385	AAB	D
Grai_03G018470	1.830901	AAB	D
Grai_03G018490	0	AAB	D
Grai_03G018500	7.564293	AAB	D
Grai_03G018550	18.778994	AAB	D
Grai_03G018600	0	AAB	D
Grai_03G018610	0.058192	AAB	D
Grai_03G018620	6.921628	AAB	D
Grai_03G018630	2.233542	AAB	D
Grai_03G018670	1.1105	AAB	D
Grai_03G018680	25.923782	AAB	D
Grai_03G018690	25.699249	AAB	D
Grai_03G018700	16.312994	AAB	D
Grai_03G018710	106.72802	AAB	D
Grai_03G018720	13.969268	AAB	D
Grai_03G018990	7.746978	AAB	D
Grai_03G019310	14.252844	AAB	D
Grai_03G019510	0.05275	AAB	D
Grai_03G019520	8.922441	AAB	D
Grai_03G019610	3.136919	AAB	D
Grai_03G019640	16.851912	AAB	D
Grai_03G020110	2.224109	AAB	D
Grai_03G020140	28.221436	AAB	D
Grai_03G020210	8.801143	AAB	D
Grai_03G020270	6.677368	AAB	D
Grai_03G020280	4.07567	AAB	D
Grai_03G020290	202.196716	AAB	D
Grai_03G020300	7.494461	AAB	D
Grai_03G020330	25.730253	AAB	D
Grai_03G020340	1.074833	AAB	D
Grai_03G020360	16.222435	AAB	D
Grai_03G020370	8.352076	AAB	D
Grai_03G020390	0	AAB	D
Grai_03G020400	0.27785	AAB	D
Grai_03G020790	19.424	AAB	D
Grai_03G020870	3.583796	AAB	D
Grai_03G020880	9.912624	AAB	D
Grai_03G020890	11.702258	AAB	D
Grai_03G021360	70.402573	AAB	D
Grai_03G021380	6.827767	AAB	D
Grai_03G021390	0	AAB	D
Grai_03G021400	10.830612	AAB	D
Grai_03G021410	45.594418	AAB	D
Grai_03G021420	14.231078	AAB	D
Grai_03G021430	25.478659	AAB	D
Grai_03G021510	17.926514	AAB	D
Grai_03G021520	16.106583	AAB	D
Grai_03G021580	0.738631	AAB	D
Grai_03G022500	1.932297	AAB	D
Grai_03G022760	1.151604	AAB	D
Grai_03G022770	0	AAB	D
Grai_03G022800	1.710781	AAB	D
Grai_03G025130	25.375387	AAB	D
Grai_03G025140	27.772249	AAB	D
Grai_03G025150	1.18073	AAB	D
Grai_04G005200	11.901584	AAB	D
Grai_04G005210	20.48477	AAB	D
Grai_04G005220	0	AAB	D
Grai_04G005270	18.210613	AAB	D
Grai_04G005280	19.740433	AAB	D
Grai_04G005290	2.297115	AAB	D
Grai_04G005300	0.774772	AAB	D
Grai_04G006580	206.480011	AAB	D
Grai_04G006600	17.953058	AAB	D
Grai_04G006610	5.974164	AAB	D
Grai_04G006620	7.168355	AAB	D
Grai_04G006630	11.212103	AAB	D
Grai_04G006640	13.253683	AAB	D
Grai_04G006680	0.578106	AAB	D
Grai_04G006720	0	AAB	D
Grai_04G006770	0.371374	AAB	D
Grai_04G006780	1.375288	AAB	D
Grai_04G006790	15.093742	AAB	D
Grai_04G006810	131.10257	AAB	D
Grai_04G007680	0	AAB	D
Grai_04G007710	0	AAB	D
Grai_04G007820	87.386726	AAB	D
Grai_04G007860	0.509196	AAB	D
Grai_04G007880	9.561483	AAB	D
Grai_04G007920	130.082703	AAB	D
Grai_04G007930	20.32053	AAB	D
Grai_04G007940	8.019302	AAB	D
Grai_04G007950	28.043333	AAB	D
Grai_04G007960	1.178807	AAB	D
Grai_04G007970	15.895638	AAB	D
Grai_04G008110	2.101531	AAB	D
Grai_04G008120	29.692862	AAB	D
Grai_04G008130	0.04933	AAB	D
Grai_04G008870	72.264381	AAB	D
Grai_04G008880	11.489227	AAB	D
Grai_04G008920	3.163663	AAB	D
Grai_04G008950	4.678851	AAB	D
Grai_04G008980	5.37912	AAB	D
Grai_04G008990	70.310051	AAB	D
Grai_04G009050	0.523479	AAB	D
Grai_04G009080	9.168719	AAB	D
Grai_04G009090	46.705662	AAB	D
