line	year	genome
10132	0.364286	A
10133	0.292857	A
10134	0.8	A
10135	0.935714	A
10136	2.11429	A
10137	2.94286	A
10138	0.492857	A
10139	1.8	A
10140	0.821429	A
10141	1.14286	A
10142	1.10714	A
10143	0.65	A
10144	0.935714	A
10145	0.992857	A
10146	0.75	A
10147	0.371429	A
10148	0.75	A
10149	1.49286	A
10150	1.27143	A
10151	1.2	A
10152	0.657143	A
10153	2.84286	A
10154	3.81429	A
10155	0.928571	A
10156	0.107143	A
10157	7.67143	A
10158	5.76429	A
10159	0.678571	A
10160	0.635714	A
10161	0.157143	A
10162	2.45714	A
10163	0.592857	A
10164	1.26429	A
10165	0.242857	A
10166	4.15	A
10167	1.17857	A
10168	0.242857	A
10169	0.721429	A
10170	2.12143	A
10171	0.471429	A
10172	2.83571	A
10173	0.621429	A
10174	1.9	A
10175	1.89286	A
10176	0.942857	A
10177	0.207143	A
10178	0.135714	A
10179	1.92143	A
10180	1.23571	A
10181	6.9	A
10182	0.728571	A
10183	0.7	A
10184	0.735714	A
10185	1.45	A
10186	0.157143	A
10187	4.46429	A
10188	0.978571	A
10189	1.43571	A
10190	0.814286	A
10191	0.814286	A
10192	1.09286	A
10193	1.2	A
10194	0.792857	A
10195	0.671429	A
10196	0.207143	A
10197	1.74286	A
10198	1.28571	A
10199	3.55	A
10200	0.457143	A
10201	0.135714	A
10202	1.75	A
10203	0.235714	A
10204	0.385714	A
10205	1.10714	A
10206	0.821429	A
10207	2.49286	A
10208	2.09286	A
10209	0.407143	A
10210	1.24286	A
10211	1.24286	A
10212	5.91429	A
10213	2.38571	A
10214	5.57143	A
10215	2.15714	A
10216	0.242857	A
10217	1.09286	A
10218	1.22143	A
10219	0.657143	A
10220	0.892857	A
10221	0.0642857	A
10222	1.14286	A
10223	0.828571	A
10224	5.22857	A
10225	4.23571	A
10226	3.88571	A
10227	0.642857	A
10228	1.00714	A
10229	4	A
10230	1.19286	A
10231	7.63571	A
10232	1.25	A
10233	2.99286	A
10234	0.414286	A
10235	0.321429	A
10236	3.26429	A
10237	0.935714	A
10238	1.30714	A
10239	0.25	A
10240	0.178571	A
10241	0.242857	A
10242	1.51429	A
10243	0.635714	A
10244	0.657143	A
10245	0.0928571	A
10246	0.45	A
10247	0.2	A
10248	0.157143	A
10249	0.407143	A
10250	0.414286	A
10251	1.66429	A
10252	0.514286	A
10253	0.542857	A
10254	2.66429	A
10255	0.178571	A
10256	0.221429	A
10257	2.56429	A
10258	5.78571	A
10259	0.55	A
10260	1.68571	A
10261	0.785714	A
10262	0.114286	A
10263	1.21429	A
10264	0.942857	A
10265	0.2	A
10266	2.38571	A
10267	0.785714	A
10268	1.00714	A
10269	0.728571	A
10270	0.642857	A
10271	0.778571	A
10272	3.70714	A
10273	0.95	A
10274	0.642857	A
10275	1.21429	A
10276	0.535714	A
10277	0.178571	A
10278	1.35714	A
10279	4.85714	A
10280	0.0714286	A
10281	0.157143	A
10282	0.342857	A
10283	1.46429	A
10284	3.72857	A
10285	2.55714	A
10286	1.26429	A
10287	0.507143	A
10288	4.73571	A
10289	0.614286	A
10290	1.02857	A
10291	0.2	A
10292	0.828571	A
10293	0.764286	A
10294	3.89286	A
10295	0.785714	A
10296	0.435714	A
10297	1.02857	A
10298	0.892857	A
10299	0.471429	A
10300	2.73571	A
10301	0.428571	A
10302	0.907143	A
10303	2.62857	A
10304	1.75	A
10305	0.328571	A
10306	0.664286	A
10307	0.221429	A
10308	1.2	A
10309	1.06429	A
10310	0.707143	A
10311	1.58571	A
10312	1.35714	A
10313	1.65714	A
10314	1.02857	A
10315	0.757143	A
10316	1.19286	A
10317	0.614286	A
10318	4.27143	A
10319	0.407143	A
10320	0.371429	A
10321	1.43571	A
10322	0.857143	A
10323	0.457143	A
10324	0.135714	A
10325	0.271429	A
10326	0.721429	A
10327	0.585714	A
10328	1.14286	A
10329	1.16429	A
10330	0.371429	A
10331	0.935714	A
10332	4.12857	A
10333	0.328571	A
10334	0.407143	A
10335	0.892857	A
10336	0.671429	A
10337	2.34286	A
10338	2.35	A
10339	4.34286	A
10340	0.0642857	A
10341	1.40714	A
10342	2.60714	A
10343	0.0642857	A
10344	0.535714	A
10345	1.75714	A
10346	5.01429	A
10347	0.392857	A
10348	1.19286	A
10349	4.66429	A
10350	0.907143	A
10351	0.828571	A
10352	5.29286	A
10353	0.407143	A
10354	0.585714	A
10355	0.407143	A
10356	0.207143	A
10357	0.728571	A
10358	0.642857	A
10359	0.607143	A
10360	1.59286	A
10361	0.335714	A
10362	0.457143	A
10363	0.707143	A
10364	0.657143	A
10365	4.87143	A
10366	0.664286	A
10367	0.292857	A
10368	2.72857	A
10369	2.49286	A
10370	0.821429	A
10371	0.25	A
10372	1.62857	A
10373	0.0642857	A
10374	0.185714	A
10375	1.37143	A
10376	0.328571	A
10377	1.37143	A
10378	0.471429	A
10379	0.821429	A
10380	7.02143	A
10381	0.942857	A
10382	0.521429	A
10383	1.07143	A
10384	0.735714	A
10385	0.407143	A
10386	0.735714	A
10387	0.635714	A
10388	0.514286	A
10389	0.335714	A
10390	2.89286	A
10391	1.02143	A
10392	1.72143	A
10393	0.521429	A
10394	3.85	A
10395	0.964286	A
10396	6.27143	A
10397	4.12857	A
10398	1.67857	A
10399	4.75714	A
10400	1.00714	A
10401	0.742857	A
10402	0.95	A
10403	5.87143	A
10404	0.385714	A
10405	1.05	A
10406	3.63571	A
10407	1.09286	A
10408	2.06429	A
10409	0.207143	A
10410	1.81429	A
10411	0.95	A
10412	0.835714	A
10413	0.0857143	A
10414	0.292857	A
10415	3.13571	A
10416	0.407143	A
10417	0.285714	A
10418	0.407143	A
10419	0.542857	A
10420	0.407143	A
10421	0.535714	A
10422	0.407143	A
10423	0.535714	A
10424	7.82857	A
10425	1.22143	A
10426	0.55	A
10427	0.407143	A
10428	1.15	A
10429	0.771429	A
10430	0.614286	A
10431	0.635714	A
10432	1.55	A
10433	0.6	A
10434	0.328571	A
10435	0.885714	A
10436	0.328571	A
10437	0.335714	A
10438	0.328571	A
10439	0.207143	A
10440	0.735714	A
10441	0.414286	A
10442	5.22857	A
10443	1.14286	A
10444	1.49286	A
10445	0.892857	A
10446	0.964286	A
10447	0.457143	A
10448	0.814286	A
10449	0.685714	A
10450	1.09286	A
10451	0.564286	A
10452	4.7	A
10453	0.821429	A
10454	4.88571	A
10455	4.83571	A
10456	2.22143	A
10457	0.571429	A
10458	0.264286	A
10459	1.23571	A
10460	1.30714	A
10461	0.421429	A
10462	2.53571	A
10463	0.207143	A
10464	2.08571	A
10465	1.24286	A
10466	3.08571	A
10467	0.114286	A
10468	3.57857	A
10469	0.178571	A
10470	0.55	A
10471	0.307143	A
10472	4.51429	A
10473	0.221429	A
10474	1.26429	A
10475	5.12857	A
10476	2.70714	A
10477	0.692857	A
10478	3.85714	A
10479	4.75	A
10480	0.607143	A
10481	2.28571	A
10482	1.15714	A
10483	2.06429	A
10484	0.178571	A
10485	6.67857	A
10486	2.28571	A
10487	0.4	A
10488	0.264286	A
10489	2.02857	A
10490	3.85	A
10491	0.928571	A
10492	0.864286	A
10493	5.41429	A
10494	4.65	A
10495	0.542857	A
10496	10.4286	A
10497	0.314286	A
10498	1.25714	A
10499	2.08571	A
10500	1.38571	A
10501	1.55	A
10502	0.778571	A
10503	1.05714	A
10504	1.06429	A
10505	4.29286	A
10506	0.664286	A
10507	0.614286	A
10508	0.428571	A
10509	3.75714	A
10510	4.46429	A
10511	4.55714	A
10512	4.57857	A
10513	4.47857	A
10514	4.37143	A
10515	5.46429	A
10516	4.47143	A
10517	0.407143	A
10518	5.77143	A
10519	0.621429	A
10520	1.22143	A
10521	0.992857	A
10522	0.7	A
10523	1.02143	A
10524	0.407143	A
10525	1.62143	A
10526	0.357143	A
10527	0.414286	A
10528	2.59286	A
10529	1.42143	A
10530	0.55	A
10531	1.7	A
10532	0.414286	A
10533	1.48571	A
10534	0.135714	A
10535	1.52143	A
10536	4.27857	A
10537	0.821429	A
10538	0.207143	A
10539	1.74286	A
10540	0.614286	A
10541	7.09286	A
10542	1.12857	A
10543	0.185714	A
10544	4.92857	A
10545	0.957143	A
10546	3.88571	A
10547	4.67143	A
10548	1.52143	A
10549	0.9	A
10550	0.107143	A
10551	0.85	A
10552	0.2	A
10553	3.38571	A
10554	0.392857	A
10555	2.52143	A
10556	3.35	A
10557	2.7	A
10558	1.34286	A
10559	1.15	A
10560	0.585714	A
10561	0.814286	A
10562	0.178571	A
10563	1.99286	A
10564	2.53571	A
10565	3.32857	A
10566	3.77143	A
10567	2.90714	A
10568	3.34286	A
10569	1.88571	A
10570	0.235714	A
10571	2.29286	A
10572	0.492857	A
10573	5.32857	A
10574	0.542857	A
10575	1.6	A
10576	3.10714	A
10577	1.17143	A
10578	8.92857	A
10579	0.8	A
10580	0.25	A
10581	2.1	A
10582	4.92143	A
10583	3.85	A
10584	0.835714	A
10585	1.52143	A
10586	3.83571	A
10587	0.842857	A
10588	1.44286	A
10589	2.45	A
10590	1.67857	A
10591	1.76429	A
10592	0.414286	A
10593	1.77857	A
10594	0.385714	A
10595	4.79286	A
10596	3.57143	A
10597	3.7	A
10598	1.03571	A
10599	1.81429	A
10600	0.621429	A
10601	1.21429	A
10602	0.207143	A
10603	0.371429	A
10604	2.68571	A
10605	0.178571	A
10606	1.46429	A
10607	1.21429	A
10608	0.592857	A
10609	0.857143	A
10610	0.971429	A
10611	0.735714	A
10612	0.421429	A
10613	0.55	A
10614	5.05	A
10615	1.64286	A
10616	1.41429	A
10617	0.492857	A
10618	1.43571	A
10619	0.978571	A
10620	2.41429	A
10621	0.407143	A
10622	1.04286	A
10623	1.85	A
10624	1.34286	A
10625	0.0642857	A
10626	4.65714	A
10627	4.02857	A
10628	3.39286	A
10629	5.00714	A
10630	2.68571	A
10631	2.42857	A
10632	5.20714	A
10633	0.407143	A
10634	1.87143	A
10635	1.37857	A
10636	2.08571	A
10637	1.9	A
10638	2.06429	A
10639	0.957143	A
10640	0.207143	A
10641	0.414286	A
10642	1.76429	A
10643	0.45	A
10644	0.828571	A
10645	2.57857	A
10646	3.00714	A
10647	2.95714	A
10648	1.26429	A
10649	0.478571	A
10650	0.528571	A
10651	0.742857	A
10652	2.25714	A
10653	3.09286	A
10654	6.66429	A
10655	4.5	A
10656	4.83571	A
10657	8.17143	A
10658	1.27143	A
10659	0.407143	A
10660	1.65	A
10661	4.55714	A
10662	0.535714	A
10663	2.18571	A
10664	1.88571	A
10665	1.56429	A
10666	0.928571	A
10667	1.91429	A
10668	4.02857	A
10669	2.32857	A
10670	2.40714	A
10671	1.71429	A
10672	2.14286	A
10673	1.86429	A
10674	1.97143	A
10675	1.82857	A
10676	3.92143	A
10677	2.47143	A
10678	2.30714	A
10679	1.64286	A
10680	0.285714	A
10681	0.407143	A
10682	1.73571	A
10683	1.44286	A
10684	1.24286	A
10685	0.207143	A
10686	1.92857	A
10687	3.6	A
10688	3.81429	A
10689	2.11429	A
10690	1.41429	A
10691	1.67857	A
10692	2.96429	A
10693	2.48571	A
10694	2	A
10695	1.59286	A
10696	1.07857	A
10697	1.53571	A
10698	1.53571	A
10699	1.04286	A
10700	1.90714	A
10701	1.64286	A
10702	1.42857	A
10703	3.96429	A
10704	3.7	A
10705	0.721429	A
10706	2.87857	A
10707	1.14286	A
10708	1.84286	A
10709	1.22857	A
10710	2.92857	A
10711	0.707143	A
10712	0.821429	A
10713	2.6	A
10714	0.814286	A
10715	0.414286	A
10716	0.942857	A
10717	0.621429	A
10718	1.83571	A
10719	1.87143	A
10720	1.23571	A
10721	0.414286	A
10722	2.12143	A
10723	1.93571	A
10724	1.40714	A
10725	1.09286	A
10726	3.01429	A
10727	1.27857	A
10728	1.34286	A
10729	2.72143	A
10730	0.828571	A
10731	1.67143	A
10732	2.16429	A
10733	1.25714	A
10734	0.714286	A
10735	3.19286	A
10736	1.41429	A
10737	1.02143	A
10738	2.90714	A
10739	2.20714	A
10740	2.60714	A
10741	1.30714	A
10742	5.28571	A
10743	2.71429	A
10744	0.207143	A
10745	1.37857	A
10746	1.60714	A
10747	0.407143	A
10748	0.707143	A
10749	2.13571	A
10750	2.22143	A
10751	0.95	A
10752	2.30714	A
10753	4.11429	A
10754	0.207143	A
10755	0.828571	A
10756	1.60714	A
10757	1.62857	A
10758	2.16429	A
10759	0.542857	A
10760	0.871429	A
10761	1.91429	A
10762	0.914286	A
10763	0.335714	A
10764	0.392857	A
10765	0.507143	A
10766	0.828571	A
10767	0.757143	A
10768	1.02143	A
10769	0.407143	A
10770	1.87857	A
10771	0.621429	A
10772	0.407143	A
10773	1.25714	A
10774	2.30714	A
10775	0.678571	A
10776	1.25	A
10777	0.728571	A
10778	1.52143	A
10779	1.45	A
10780	2.37857	A
10781	0.407143	A
10782	1.11429	A
10783	0.757143	A
10784	0.414286	A
10785	0.614286	A
10786	1.67857	A
10787	1.72857	A
10788	0.321429	A
10789	1.04286	A
10790	1.13571	A
10791	0.121429	A
10792	0.95	A
10793	1.76429	A
10794	0.185714	A
10795	1.30714	A
10796	0.614286	A
10797	0.935714	A
10798	0.578571	A
10799	1.08571	A
10800	0.335714	A
10801	0.814286	A
10802	0.75	A
10803	0.207143	A
10804	0.7	A
10805	0.957143	A
10806	1.28571	A
10807	0.828571	A
10808	0.578571	A
10809	0.914286	A
10810	0.414286	A
10811	0.828571	A
10812	2.5	A
10813	0.442857	A
10814	0.407143	A
10815	0.871429	A
10816	1.84286	A
10817	0.614286	A
10818	0.321429	A
10819	1.43571	A
10820	1.01429	A
10821	0.671429	A
10822	0.792857	A
10823	0.407143	A
10824	0.907143	A
10825	1.69286	A
10826	0.428571	A
10827	1.65	A
10828	1.2	A
10829	1.67857	A
10830	0.421429	A
10831	0.564286	A
10832	5.62143	A
10833	1.65	A
10834	0.614286	A
10835	1.03571	A
10836	1.12143	A
10837	0.385714	A
10838	0.864286	A
10839	3.32143	A
10840	2.82143	A
10841	0.814286	A
10842	0.621429	A
10843	0.321429	A
10844	1.30714	A
10845	0.571429	A
10846	0.778571	A
10847	1.65	A
10848	0.207143	A
10849	1.30714	A
10850	0.835714	A
10851	1.02857	A
10852	0.242857	A
10853	0.9	A
10854	1.32857	A
10855	1.33571	A
10856	1.04286	A
10857	0.707143	A
10858	0.735714	A
10859	0.628571	A
10860	3.03571	A
10861	1.46429	A
10862	2.91429	A
10863	1.08571	A
10864	1.04286	A
10865	0.407143	A
10866	1.40714	A
10867	0.2	A
10868	2.10714	A
10869	2.40714	A
10870	1.44286	A
10871	3.61429	A
10872	0.392857	A
10873	0.507143	A
10874	0.85	A
10875	1.95714	A
10876	0.578571	A
10877	0.207143	A
10878	1.95714	A
10879	2.22143	A
10880	1.85	A
10881	1.02857	A
10882	3.93571	A
10883	1.90714	A
10884	0.614286	A
10885	1.05714	A
10886	3.50714	A
10887	1.69286	A
10888	1.83571	A
10889	1.79286	A
10890	1.72857	A
10891	1.27857	A
10892	2.5	A
10893	0.342857	A
10894	0.821429	A
10895	1.43571	A
10896	0.264286	A
10897	0.685714	A
10898	2.75	A
10899	4.44286	A
10900	0.614286	A
10901	0.264286	A
10902	1.08571	A
10903	2.12143	A
10904	3.24286	A
10905	1.39286	A
10906	3.09286	A
10907	1.04286	A
10908	2.02857	A
10909	3.36429	A
10910	1.22857	A
10911	1.27143	A
10912	2.94286	A
10913	0.435714	A
10914	1.57143	A
10915	1.11429	A
10916	2.23571	A
10917	1.13571	A
10918	0.828571	A
10919	1.75	A
10920	2.5	A
10921	1.90714	A
10922	0.4	A
10923	1.20714	A
10924	2.06429	A
10925	0.407143	A
10926	3.81429	A
10927	2.25714	A
10928	2.11429	A
10929	5.73571	A
10930	1.06429	A
10931	1.01429	A
10932	2.30714	A
10933	2.58571	A
10934	1.42143	A
10935	0.985714	A
10936	1.22857	A
10937	0.335714	A
10938	1.14286	A
10939	1.86429	A
10940	7.77143	A
10941	0.857143	A
10942	4.93571	A
10943	3.54286	A
10944	1.97857	A
10945	1.15714	A
10946	3.41429	A
10947	1.16429	A
10948	1.77143	A
10949	2.84286	A
10950	2.42143	A
10951	0.614286	A
10952	5.87143	A
10953	1.47143	A
10954	1.26429	A
10955	4.37857	A
10956	4.82857	A
10957	1.37143	A
10958	1.32857	A
10959	2.13571	A
10960	1.14286	A
10961	5.95	A
10962	3.15	A
10963	1.71429	A
10964	1.93571	A
10965	0.514286	A
10966	1.02143	A
10967	0.628571	A
10968	1.73571	A
10969	0.6	A
10970	1.1	A
10971	1.97857	A
10972	1.58571	A
10973	5.37143	A
10974	3.50714	A
10975	0.621429	A
10976	2.90714	A
10977	2.42143	A
10978	1.47857	A
10979	2.95	A
10980	0.6	A
10981	0.942857	A
10982	1.04286	A
10983	0.864286	A
10984	1.47857	A
10985	0.428571	A
10986	0.207143	A
10987	2.90714	A
10988	0.8	A
10989	2.00714	A
10990	2.42857	A
10991	2.97143	A
10992	5.01429	A
10993	1.35	A
10994	1.91429	A
10995	1.97857	A
10996	0.392857	A
10997	0.828571	A
10998	3.82857	A
10999	2.20714	A
11000	1.95714	A
11001	5.05	A
11002	4.66429	A
11003	2.40714	A
11004	1.82857	A
11005	1.70714	A
11006	3.96429	A
11007	3.89286	A
11008	0.614286	A
11009	1.02857	A
11010	2.55714	A
11011	5.11429	A
11012	1.05714	A
11013	0.207143	A
11014	1.65	A
11015	3.37857	A
11016	2.5	A
11017	1.82857	A
11018	0.835714	A
11019	3.12857	A
11020	0.207143	A
11021	2.50714	A
11022	1.52143	A
11023	0.992857	A
11024	2.01429	A
11025	1.54286	A
11026	0.507143	A
11027	2.49286	A
11028	0.571429	A
11029	0.614286	A
11030	0.828571	A
11031	1.26429	A
11032	2	A
11033	1.40714	A
11034	2.02857	A
11035	2.30714	A
11036	2.5	A
11037	1.20714	A
11038	1.24286	A
11039	0.421429	A
11040	4.21429	A
11041	1.77857	A
11042	3.15	A
11043	2.59286	A
11044	1.16429	A
11045	0.178571	A
11046	0.242857	A
11047	0.842857	A
11048	0.342857	A
11049	2.08571	A
11050	3.33571	A
11051	0.514286	A
11052	3.17857	A
11053	0.664286	A
11054	2.62857	A
11055	1.47143	A
11056	2.22857	A
11057	1.10714	A
11058	1.07857	A
11059	1.67143	A
11060	0.421429	A
11061	3.56429	A
11062	4.01429	A
11063	2.11429	A
11064	3.12143	A
11065	1.35714	A
11066	0.342857	A
11067	0.314286	A
11068	1.25714	A
11069	4.82143	A
11070	5.02857	A
11071	1.12857	A
11072	1.28571	A
11073	2.10714	A
11074	1.8	A
11075	1.50714	A
11076	0.428571	A
11077	1.66429	A
11078	5.07143	A
11079	0.292857	A
11080	0.107143	A
11081	0.414286	A
11082	1.24286	A
11083	0.671429	A
11084	0.742857	A
11085	1.97857	A
11086	0.271429	A
11087	0.557143	A
11088	4.22143	A
11089	3.91429	A
11090	1.07857	A
11091	0.207143	A
11092	3.70714	A
11093	0.478571	A
11094	0.442857	A
11095	4.92143	A
11096	6.26429	A
11097	3.48571	A
11098	4.6	A
11099	3.84286	A
11100	1.72143	A
11101	0.707143	A
11102	3.59286	A
11103	1.93571	A
11104	2.17143	A
11105	0.207143	A
11106	0.592857	A
11107	1.47857	A
11108	2.72143	A
11109	0.807143	A
11110	3.45714	A
11111	1.26429	A
11112	0.178571	A
11113	1.72857	A
11114	0.607143	A
11115	1.47143	A
11116	0.428571	A
11117	0.835714	A
11118	5.45714	A
11119	0.842857	A
11120	1.43571	A
11121	0.442857	A
11122	6.12143	A
11123	0.407143	A
11124	0.257143	A
11125	0.35	A
11126	1.35	A
11127	0.685714	A
11128	1.27143	A
11129	3.06429	A
11130	0.578571	A
11131	0.914286	A
11132	0.664286	A
11133	6.12857	A
11134	0.521429	A
11135	1.9	A
11136	0.635714	A
11137	1.09286	A
11138	1.67143	A
11139	0.135714	A
11140	0.892857	A
11141	1.1	A
11142	5.12143	A
11143	3.92857	A
11144	2	A
11145	0.678571	A
11146	0.657143	A
11147	1.57857	A
11148	0.564286	A
11149	1.58571	A
11150	0.45	A
11151	0.821429	A
11152	0.771429	A
11153	0.514286	A
11154	1.84286	A
11155	0.364286	A
11156	0.285714	A
11157	2.42857	A
11158	1.2	A
11159	1.30714	A
11160	5.55	A
11161	5.36429	A
11162	0.821429	A
11163	4.47143	A
11164	5.63571	A
11165	0.6	A
11166	1.34286	A
11167	1.05714	A
11168	0.771429	A
11169	0.735714	A
11170	0.407143	A
11171	0.378571	A
11172	6.03571	A
11173	0.4	A
11174	0.4	A
11175	2.12857	A
11176	1.52143	A
11177	0.792857	A
11178	0.592857	A
11179	4.11429	A
11180	3.07857	A
11181	0.0714286	A
11182	0.407143	A
11183	0.35	A
11184	1.27857	A
11185	0.942857	A
11186	1.23571	A
11187	1.88571	A
11188	1.47857	A
11189	1.39286	A
11190	0.842857	A
11191	4.10714	A
11192	0.114286	A
11193	0.621429	A
11194	0.785714	A
11195	0.35	A
11196	0.785714	A
11197	0.542857	A
11198	0.8	A
11199	0.621429	A
11200	1.26429	A
11201	0.771429	A
11202	3.07143	A
11203	1.35714	A
11204	0.85	A
11205	0.407143	A
11206	0.778571	A
11207	1.08571	A
11208	0.721429	A
11209	0.85	A
11210	1.42857	A
11211	0.307143	A
11212	1.29286	A
11213	1.47143	A
11214	1.18571	A
11215	1.31429	A
11216	0.785714	A
11217	0.664286	A
11218	2.94286	A
11219	0.614286	A
11220	0.821429	A
11221	0.392857	A
11222	0.721429	A
11223	1	A
11224	2.55	A
11225	0.971429	A
11226	3.36429	A
11227	1.05714	A
11228	3.9	A
11229	2.51429	A
11230	0.942857	A
11231	0.442857	A
11232	1.22857	A
11233	0.3	A
11234	0.4	A
11235	0.714286	A
11236	0.185714	A
11237	0.0928571	A
11238	1.26429	A
11239	1.64286	A
11240	2.1	A
11241	0.2	A
11242	1.51429	A
11243	0.721429	A
11244	1.07143	A
11245	0.457143	A
11246	2.52143	A
11247	0.95	A
11248	0.807143	A
11249	1.07143	A
11250	1.18571	A
11251	3.01429	A
11252	3.59286	A
11253	2.29286	A
11254	1.28571	A
11255	1.00714	A
11256	2.85	A
11257	1.45714	A
11258	1.18571	A
11259	0.921429	A
11260	0.907143	A
11261	1.02143	A
11262	1.82143	A
11263	3.06429	A
11264	1.03571	A
11265	1.12857	A
11266	1.28571	A
11267	0.985714	A
11268	1.66429	A
11269	1.4	A
11270	0.914286	A
11271	2.89286	A
11272	1.62857	A
11273	1.13571	A
11274	0.692857	A
11275	7.47857	A
11276	0.371429	A
11277	2.5	A
11278	1.38571	A
11279	0.85	A
11280	0.85	A
11281	1.25	A
11282	0.235714	A
11283	0.285714	A
11284	2.87143	A
11285	5.67857	A
11286	1.32143	A
11287	1.2	A
11288	1.68571	A
11289	0.2	A
11290	5.73571	A
11291	0.907143	A
11292	4.12143	A
11293	1.08571	A
11294	5.1	A
11295	1.53571	A
11296	0.614286	A
11297	1	A
11298	0.742857	A
11299	0.821429	A
11300	0.607143	A
11301	1.04286	A
11302	2.77857	A
11303	0.628571	A
11304	3.44286	A
11305	2.37857	A
11306	0.571429	A
11307	1.09286	A
11308	0.885714	A
11309	2.46429	A
11310	0.735714	A
11311	1.41429	A
11312	1	A
11313	0.228571	A
11314	1.18571	A
11315	0.435714	A
11316	0.407143	A
11317	2.06429	A
11318	1.25714	A
11319	0.542857	A
11320	2.50714	A
11321	1.67143	A
11322	2.05	A
11323	0.478571	A
11324	1.30714	A
11325	0.478571	A
11326	0.757143	A
11327	0.221429	A
11328	2.55	A
11329	0.678571	A
11330	1.32143	A
11331	0.2	A
11332	1.55	A
11333	0.85	A
11334	3.43571	A
11335	0.378571	A
11336	0.792857	A
11337	1.27143	A
11338	1.62143	A
11339	0.771429	A
11340	2.82857	A
11341	1.32143	A
11342	0.742857	A
11343	1.56429	A
11344	1.16429	A
11345	0.414286	A
11346	0.585714	A
11347	0.964286	A
11348	1.87143	A
11349	0.642857	A
11350	1.95714	A
11351	6.16429	A
11352	2.95714	A
11353	3.37143	A
11354	1.75714	A
11355	2.17857	A
11356	1.02857	A
11357	6.18571	A
11358	0.742857	A
11359	5.63571	A
11360	0.814286	A
11361	0.678571	A
11362	7.10714	A
11363	1.43571	A
11364	1.47857	A
11365	2.84286	A
11366	0.65	A
11367	0.478571	A
11368	0.342857	A
11369	0.742857	A
11370	0.55	A
11371	1.80714	A
11372	1.29286	A
11373	1.28571	A
11374	8.15	A
11375	0.207143	A
11376	1.60714	A
11377	1.82857	A
11378	1.04286	A
11379	1.23571	A
11380	1	A
11381	0.378571	A
11382	0.485714	A
11383	2.47143	A
11384	0.157143	A
11385	0.428571	A
11386	4.75	A
11387	5.2	A
11388	0.207143	A
11389	2.10714	A
11390	2.98571	A
11391	0.664286	A
11392	1.67143	A
11393	7.72143	A
11394	0.15	A
11395	3.30714	A
11396	0.557143	A
11397	4.12857	A
11398	1.10714	A
11399	0.25	A
11400	4.47857	A
11401	0.228571	A
11402	0.5	A
11403	0.4	A
11404	1.23571	A
11405	0.978571	A
11406	0.535714	A
11407	1.10714	A
11408	1.73571	A
11409	0.892857	A
11410	1.52143	A
11411	1.90714	A
11412	2.63571	A
11413	0.55	A
11414	1.22143	A
11415	1.03571	A
11416	11.0857	A
11417	0.364286	A
11418	1.13571	A
11419	0.75	A
11420	1.51429	A
11421	1.52143	A
11422	1.61429	A
11423	0.407143	A
11424	0.571429	A
11425	0.55	A
11426	0.242857	A
11427	0.242857	A
11428	0.964286	A
11429	1.4	A
11430	0.742857	A
11431	0.992857	A
11432	0.921429	A
11433	0.45	A
11434	0.364286	A
11435	0.871429	A
11436	0.407143	A
11437	0.95	A
11438	0.378571	A
11439	0.114286	A
11440	0.528571	A
11441	0.471429	A
11442	5.13571	A
11443	9.04286	A
11444	2.65	A
11445	0.385714	A
11446	1.17143	A
11447	1.23571	A
11448	0.378571	A
11449	0.307143	A
11450	3.92143	A
11451	5.04286	A
11452	1.06429	A
11453	3.58571	A
11454	1.23571	A
11455	2.15	A
11456	0.992857	A
11457	1.57857	A
11458	2.01429	A
11459	0.542857	A
11460	0.942857	A
11461	4.47143	A
11462	0.407143	A
11463	0.135714	A
11464	0.35	A
11465	0.8	A
11466	1.32143	A
11467	1.05714	A
11468	2.57143	A
11469	0.435714	A
11470	0.2	A
11471	3.42143	A
11472	0.285714	A
11473	0.364286	A
11474	1.64286	A
11475	1.2	A
11476	1.08571	A
11477	2.27857	A
11478	0.771429	A
11479	1.85714	A
11480	0.0928571	A
11481	2.35	A
11482	0.721429	A
11483	0.678571	A
11484	0.535714	A
11485	2.05714	A
11486	1.94286	A
11487	0.178571	A
11488	1.12143	A
11489	0.678571	A
11490	4.27143	A
11491	3.52143	A
11492	0.378571	A
11493	5.12857	A
11494	1.63571	A
11495	0.75	A
11496	2.42857	A
11497	0.221429	A
11498	0.257143	A
11499	0.835714	A
11500	1.66429	A
11501	0.828571	A
11502	0.478571	A
11503	1.02143	A
11504	1.07857	A
11505	0.55	A
11506	1.55714	A
11507	3.41429	A
11508	1.12857	A
11509	0.178571	A
11510	0.685714	A
11511	0.878571	A
11512	1.31429	A
11513	0.278571	A
11514	0.5	A
11515	5.98571	A
11516	3.58571	A
11517	3.5	A
11518	1.14286	A
11519	1.06429	A
11520	0.707143	A
11521	0.978571	A
11522	0.985714	A
11523	1.99286	A
11524	0.957143	A
11525	2.49286	A
11526	0.614286	A
11527	8.06429	A
11528	2.04286	A
11529	0.328571	A
11530	1.12143	A
11531	1	A
11532	0.55	A
11533	0.821429	A
11534	0.45	A
11535	1.04286	A
11536	1.27857	A
11537	0.892857	A
11538	2.06429	A
11539	1.49286	A
11540	1.78571	A
11541	0.292857	A
11542	0.878571	A
11543	2.02143	A
11544	0.25	A
11545	0.664286	A
11546	0.871429	A
11547	5.00714	A
11548	0.0928571	A
